,tajimas_d_ns
Pf3D7_04_v3:660624-662519,-1.0651388980154226
Pf3D7_04_v3:668578-669717,
Pf3D7_04_v3:670883-672124,
Pf3D7_04_v3:672500-679138,-1.6249238195481517
Pf3D7_04_v3:681810-685968,-1.9088206189443235
Pf3D7_04_v3:689640-690329,-1.3495186354126851
Pf3D7_04_v3:691131-692516,
Pf3D7_04_v3:693906-696533,-0.7613779853797331
Pf3D7_04_v3:701526-704162,-1.6075509538970345
Pf3D7_04_v3:706529-709009,-1.5503598509193508
Pf3D7_04_v3:709460-710083,
Pf3D7_04_v3:711092-715489,-2.138994464521566
Pf3D7_04_v3:718202-722654,-1.7818053625301815
Pf3D7_04_v3:723073-724242,
Pf3D7_04_v3:726265-727128,
Pf3D7_04_v3:732452-739872,-1.683333020314327
Pf3D7_04_v3:742149-743091,
Pf3D7_04_v3:743611-745637,
Pf3D7_04_v3:748088-749914,
Pf3D7_04_v3:756294-776603,-1.7047564092876937
Pf3D7_04_v3:777200-779424,
Pf3D7_04_v3:780250-783246,-1.544792761293768
Pf3D7_04_v3:784194-786430,-1.3904435903980807
Pf3D7_04_v3:787243-789342,-1.8097647538156745
Pf3D7_04_v3:790724-792985,-0.39676085016139834
Pf3D7_04_v3:793827-810070,-1.043585543540812
Pf3D7_04_v3:810995-814642,-1.213200789940335
Pf3D7_04_v3:817400-818689,
Pf3D7_04_v3:819362-822340,-1.5276339742723095
Pf3D7_04_v3:830989-832428,
Pf3D7_04_v3:834394-840429,-2.094279594220803
Pf3D7_04_v3:841196-842905,-0.8361547493374252
Pf3D7_04_v3:843562-845169,
Pf3D7_04_v3:847231-849059,-1.6737689418435828
Pf3D7_04_v3:849793-852242,-1.714310090682322
Pf3D7_04_v3:852510-853566,-1.5131595268607403
Pf3D7_04_v3:854879-855289,
Pf3D7_04_v3:855898-857049,-1.3695828624839292
Pf3D7_04_v3:857998-865957,-1.7945090509112065
Pf3D7_04_v3:866501-868111,-1.783305303240066
Pf3D7_04_v3:873138-874115,-1.6993374152482998
Pf3D7_04_v3:878022-893866,-1.65703565865826
Pf3D7_04_v3:894612-904724,-1.844157197065733
Pf3D7_04_v3:907056-908801,-0.5685958355327041
Pf3D7_04_v3:910187-911971,-0.015159984529085204
Pf3D7_04_v3:917990-928411,-1.9069839824735861
Pf3D7_04_v3:929340-930140,-0.5657406663000553
Pf3D7_04_v3:932463-934244,-1.3038939089898647
Pf3D7_04_v3:987842-994360,0.038054296732541355
Pf3D7_04_v3:995998-996252,
Pf3D7_04_v3:997240-997455,
Pf3D7_04_v3:998647-1000185,
Pf3D7_04_v3:1001613-1002770,
Pf3D7_04_v3:1004462-1017247,-1.715977800188231
Pf3D7_04_v3:1026648-1027399,
Pf3D7_04_v3:1029329-1037953,-1.670796316993373
Pf3D7_04_v3:1038697-1039119,
Pf3D7_04_v3:1042564-1044896,-0.010108993599695627
Pf3D7_04_v3:1045381-1046696,
Pf3D7_04_v3:1047696-1048478,-1.3481621109692814
Pf3D7_04_v3:1049270-1049894,
Pf3D7_04_v3:1050407-1050974,
Pf3D7_04_v3:1051576-1053006,-1.6586124442408645
Pf3D7_04_v3:1061790-1066628,-2.0333984102064253
Pf3D7_04_v3:1071435-1071845,-0.9353817624509728
Pf3D7_04_v3:1076347-1077534,
Pf3D7_04_v3:1077926-1078488,-0.8551036369656378
Pf3D7_04_v3:1080959-1082189,-1.7776962817985185
Pf3D7_04_v3:1082363-1084150,-0.9404393265691816
Pf3D7_04_v3:1085979-1091277,-1.8990106182903734
Pf3D7_04_v3:1099811-1107111,1.170276109947707
Pf3D7_04_v3:1110060-1112293,-1.60904303155116
Pf3D7_04_v3:1113345-1114486,-1.6327886305606467
Pf3D7_04_v3:1123986-1125004,-1.3323995719857376
Pf3D7_05_v3:43327-47761,-1.0691220814837556
Pf3D7_05_v3:50422-52510,-1.6611129394413018
Pf3D7_05_v3:55841-56872,-0.7800982572331701
Pf3D7_05_v3:58037-59726,-0.8215033780473749
Pf3D7_05_v3:64065-65489,-0.6295991625098529
Pf3D7_05_v3:68930-70113,0.10357537933497536
Pf3D7_05_v3:74509-79842,-1.9479653038000744
Pf3D7_05_v3:81134-82336,
Pf3D7_05_v3:84041-85237,-0.7286820878504571
Pf3D7_05_v3:86820-89201,-0.9912311040874152
Pf3D7_05_v3:91361-94591,-1.8218576806351967
Pf3D7_05_v3:95161-96633,-1.5506534699895633
Pf3D7_05_v3:97657-101895,-2.292145844828966
Pf3D7_05_v3:102193-102897,-1.394801603479009
Pf3D7_05_v3:104256-105737,-1.3951433618355056
Pf3D7_05_v3:107075-107938,
Pf3D7_05_v3:116451-119969,-2.2021514206055475
Pf3D7_05_v3:122449-122862,
Pf3D7_05_v3:123332-123904,
Pf3D7_05_v3:125116-126514,
Pf3D7_05_v3:127064-128677,-1.291344950576457
Pf3D7_05_v3:130453-133392,-1.3176089480310862
Pf3D7_05_v3:135004-135930,-1.3937609697891775
Pf3D7_05_v3:140710-141471,
Pf3D7_05_v3:142871-145423,-2.10291355526507
Pf3D7_05_v3:146639-150131,-1.1254088275939977
Pf3D7_05_v3:151422-152384,
Pf3D7_05_v3:153889-156057,
Pf3D7_05_v3:157625-164968,-1.4246670363793457
Pf3D7_05_v3:165650-166642,
Pf3D7_05_v3:167649-169502,-1.1610936333550976
Pf3D7_05_v3:169549-170590,-1.5117317140680557
Pf3D7_05_v3:172150-174417,-1.3027540448968264
Pf3D7_05_v3:174989-176433,
Pf3D7_05_v3:180421-187470,-1.8460778023721807
Pf3D7_05_v3:187813-204732,-2.4073956427330967
Pf3D7_05_v3:209062-218189,-2.0365018280968177
Pf3D7_05_v3:220839-229253,-2.426402584047791
Pf3D7_05_v3:230695-232392,-1.551512850182297
Pf3D7_05_v3:233815-235650,-1.7444221431597764
Pf3D7_05_v3:236143-238365,-1.2589552686786654
Pf3D7_05_v3:239456-243880,-1.2571086048689477
Pf3D7_05_v3:247801-250575,-1.4212457035370298
Pf3D7_05_v3:254473-255517,-1.3972482742174976
Pf3D7_05_v3:256225-257378,-1.5092412292907
Pf3D7_05_v3:257748-258831,-1.3451846300448793
Pf3D7_05_v3:259764-260747,-1.6296562705688955
Pf3D7_05_v3:260961-262184,-1.3488453396162934
Pf3D7_05_v3:262672-263925,
Pf3D7_05_v3:265595-278345,-2.416110667368421
Pf3D7_05_v3:280886-283345,-1.515632097800655
Pf3D7_05_v3:284691-288023,-1.9633203661984524
Pf3D7_05_v3:288776-291055,1.0075947384617505
Pf3D7_05_v3:294668-295903,
Pf3D7_05_v3:298427-300736,-1.7569099120717808
Pf3D7_05_v3:301930-304611,-2.1104607008703526
Pf3D7_05_v3:307490-309556,-1.204134023028771
Pf3D7_05_v3:313199-315157,-1.7178089383364836
Pf3D7_05_v3:316766-318361,
Pf3D7_05_v3:322239-326822,-2.17744428831677
Pf3D7_05_v3:327656-328316,
Pf3D7_05_v3:328666-329715,0.12134315444068729
Pf3D7_05_v3:331680-336704,-2.149268133090276
Pf3D7_05_v3:337426-339025,-1.3035496385510654
Pf3D7_05_v3:342205-343233,
Pf3D7_05_v3:344931-346744,-0.655698216512634
Pf3D7_05_v3:347219-355039,-2.027883093093765
Pf3D7_05_v3:356222-357010,
Pf3D7_05_v3:358261-362733,-1.394113005285085
Pf3D7_05_v3:363588-364442,
Pf3D7_05_v3:367022-376426,-1.4937140756437075
Pf3D7_05_v3:381077-386203,-1.4311906575411961
Pf3D7_05_v3:386956-388505,-1.4189864094646218
Pf3D7_05_v3:388696-389191,
Pf3D7_05_v3:389914-398997,-1.7574057289671599
Pf3D7_05_v3:401437-402771,-1.5134590462144775
Pf3D7_05_v3:403342-405642,-1.2713347600016802
Pf3D7_05_v3:405961-407897,-0.3862388168160936
Pf3D7_05_v3:410268-415308,-1.965564176272391
Pf3D7_05_v3:418136-421425,-1.8555182053871502
Pf3D7_05_v3:422746-430353,-1.8945468244722792
Pf3D7_05_v3:437495-439738,-1.551512850182297
Pf3D7_05_v3:440779-441879,
Pf3D7_05_v3:444260-445579,-1.0951148290594817
Pf3D7_05_v3:445983-448502,-1.4362282987772088
Pf3D7_05_v3:459301-460344,-0.7474780724649408
Pf3D7_05_v3:461017-464399,-1.3972468958059079
Pf3D7_05_v3:471055-474058,0.0957204740183977
Pf3D7_05_v3:474487-478882,-0.8072156457030171
Pf3D7_05_v3:481423-482568,-0.27409815842958285
Pf3D7_05_v3:486602-516787,-2.244000080406266
Pf3D7_05_v3:517259-517885,
Pf3D7_05_v3:519129-520078,
Pf3D7_05_v3:520720-522693,
Pf3D7_05_v3:525026-527218,-1.6616407407079956
Pf3D7_05_v3:528846-529409,-0.7927907834617248
Pf3D7_05_v3:529934-531901,-0.8838543471818558
Pf3D7_05_v3:539731-542593,-1.348503581259797
Pf3D7_05_v3:546734-547579,
Pf3D7_05_v3:548406-553340,-1.5162431661624753
Pf3D7_05_v3:553990-554787,-1.6075751006770784
Pf3D7_05_v3:555264-556073,-1.5506577082545212
Pf3D7_05_v3:559513-568384,-1.373382269325265
Pf3D7_05_v3:569182-569919,
Pf3D7_05_v3:571058-572661,
Pf3D7_05_v3:574941-578505,-1.7969178806427086
Pf3D7_05_v3:581227-584124,-2.0028863388597453
Pf3D7_05_v3:587752-588677,-1.551512850182297
Pf3D7_05_v3:588921-590769,
Pf3D7_05_v3:591338-595663,-1.9968919637821745
Pf3D7_05_v3:596818-599421,-1.302935672550708
Pf3D7_05_v3:600047-603433,-1.160646016352406
Pf3D7_05_v3:605027-606330,
Pf3D7_05_v3:607105-608451,
Pf3D7_05_v3:610089-614771,-1.4361675157467169
Pf3D7_05_v3:615282-617993,-1.2186300538696981
Pf3D7_05_v3:618629-619945,-1.7030543048978515
Pf3D7_05_v3:620810-623356,-1.4370357863819057
Pf3D7_05_v3:624719-626481,-0.4640330686106844
Pf3D7_05_v3:627298-627961,
Pf3D7_05_v3:628981-635382,-1.9023906389103709
Pf3D7_05_v3:637354-640381,-1.5503684226803047
Pf3D7_05_v3:641137-644685,-0.583496024028244
Pf3D7_05_v3:646659-652106,-2.3032248531594597
Pf3D7_05_v3:653966-655336,
Pf3D7_05_v3:658423-658677,-0.4888261777823158
Pf3D7_05_v3:663551-666917,-2.0050558422473417
Pf3D7_05_v3:667486-674861,-0.9133577549485549
Pf3D7_05_v3:678910-680955,-0.5081906102760751
Pf3D7_05_v3:681430-682437,-1.3042382367449894
Pf3D7_05_v3:683708-685859,-1.6075325272780092
Pf3D7_05_v3:686810-691642,-1.9647273185702234
Pf3D7_05_v3:694492-698778,-1.7741219902232321
Pf3D7_05_v3:700120-707256,-1.7854224831804222
Pf3D7_05_v3:715765-716675,
Pf3D7_05_v3:718425-719855,-0.7440694716853018
Pf3D7_05_v3:720743-722641,-0.6123216778741609
Pf3D7_05_v3:731407-735162,-1.6743044574300667
Pf3D7_05_v3:735887-738400,-1.5077861616969381
Pf3D7_05_v3:743179-745329,
Pf3D7_05_v3:745798-746634,-1.1171844710608656
Pf3D7_05_v3:750661-752435,
Pf3D7_05_v3:753298-757544,-1.191203011685504
Pf3D7_05_v3:762103-762792,-1.345708822226803
Pf3D7_05_v3:763532-766903,-1.4699994054620622
Pf3D7_05_v3:769310-773140,-1.3639035388768035
Pf3D7_05_v3:774075-780438,-1.8847137687677527
Pf3D7_05_v3:785664-786565,-1.3483218965663284
Pf3D7_05_v3:788599-789480,
Pf3D7_05_v3:790399-790773,
Pf3D7_05_v3:791719-792936,0.21163622255881548
Pf3D7_05_v3:795527-797473,-0.8191285130119706
Pf3D7_05_v3:801450-809127,-1.6628702836088485
Pf3D7_05_v3:812648-814915,-1.9472764365619006
Pf3D7_05_v3:820719-822908,-1.2582819728822738
Pf3D7_05_v3:825835-827412,-1.7059428481411965
Pf3D7_05_v3:831617-834343,-1.9877631707053367
Pf3D7_05_v3:835314-837407,-1.510566477009699
Pf3D7_05_v3:839655-840560,-1.5153859068298081
Pf3D7_05_v3:841723-842655,
Pf3D7_05_v3:843586-844817,
Pf3D7_05_v3:845843-848767,-1.5188800062607548
Pf3D7_05_v3:849862-856026,-1.872812278195778
Pf3D7_05_v3:857038-858477,
Pf3D7_05_v3:859373-861063,-1.6090669708484162
Pf3D7_05_v3:861930-867583,-2.1004933738235683
Pf3D7_05_v3:868892-869878,
Pf3D7_05_v3:870184-874570,-1.4456905460174174
Pf3D7_05_v3:875873-877561,-1.4818310079287507
Pf3D7_05_v3:878068-879762,-1.394113005285085
Pf3D7_05_v3:882376-884901,-1.5509427555637798
Pf3D7_05_v3:885714-888232,-1.9053487634519568
Pf3D7_05_v3:888657-895144,-1.9874675189518014
Pf3D7_05_v3:896018-896940,
Pf3D7_05_v3:897465-899756,-1.5509427555637798
Pf3D7_05_v3:901414-902173,
Pf3D7_05_v3:907837-936315,-1.9374081614710572
Pf3D7_05_v3:937231-938037,-1.5500705653451343
Pf3D7_05_v3:940249-941700,
Pf3D7_05_v3:942767-943873,
Pf3D7_05_v3:944184-944931,-1.347437368033022
Pf3D7_05_v3:948951-953609,-1.7531957774822193
Pf3D7_05_v3:957890-962149,-1.0722081949887272
Pf3D7_05_v3:963227-965044,
Pf3D7_05_v3:966123-969737,-2.108809477822119
Pf3D7_05_v3:973518-975876,
Pf3D7_05_v3:976690-977815,
Pf3D7_05_v3:980754-985354,-1.5520697088047484
Pf3D7_05_v3:990005-992059,-1.7743427372945468
Pf3D7_05_v3:993433-994607,
Pf3D7_05_v3:998753-1002124,
Pf3D7_05_v3:1004237-1008108,-1.559884820228669
Pf3D7_05_v3:1010951-1012171,-1.1067240700213936
Pf3D7_05_v3:1016198-1016569,
Pf3D7_05_v3:1021408-1024307,-1.5134590462144775
Pf3D7_05_v3:1027396-1030362,-1.575197543958914
Pf3D7_05_v3:1036229-1038343,-1.1407019671464502
Pf3D7_05_v3:1041745-1043766,-0.568450671369159
Pf3D7_05_v3:1045462-1051253,-2.13708312841432
Pf3D7_05_v3:1052468-1053913,-1.5419942107189493
Pf3D7_05_v3:1057651-1059054,
Pf3D7_05_v3:1059918-1065509,-1.8929196926954301
Pf3D7_05_v3:1066526-1067712,-1.087388445676186
Pf3D7_05_v3:1068516-1069285,-1.3017337190559604
Pf3D7_05_v3:1071247-1072149,
Pf3D7_05_v3:1073646-1075644,-1.2541996003944371
Pf3D7_05_v3:1075913-1078333,-1.4184869202660595
Pf3D7_05_v3:1079779-1081008,-1.3993274949843946
Pf3D7_05_v3:1081558-1083816,-1.1402380797779317
Pf3D7_05_v3:1088423-1089508,
Pf3D7_05_v3:1090930-1095084,-2.0273457231903005
Pf3D7_05_v3:1101203-1114777,-1.182163994586086
Pf3D7_05_v3:1117261-1119651,-1.4586503852921893
Pf3D7_05_v3:1120704-1121810,-1.7758848780098255
Pf3D7_05_v3:1123610-1124595,
Pf3D7_05_v3:1125099-1128146,
Pf3D7_05_v3:1129959-1130754,-1.2989441379763575
Pf3D7_05_v3:1132937-1134854,-1.549491898965663
Pf3D7_05_v3:1135976-1137870,
Pf3D7_05_v3:1140627-1141154,
Pf3D7_05_v3:1143618-1145359,
Pf3D7_05_v3:1145857-1148810,-0.6066186126537118
Pf3D7_05_v3:1156205-1156579,
Pf3D7_05_v3:1157840-1161553,
Pf3D7_05_v3:1163408-1165072,-1.394801603479009
Pf3D7_05_v3:1166520-1168010,-1.7752323391591542
Pf3D7_05_v3:1171659-1173890,-1.540803129908926
Pf3D7_05_v3:1174907-1177067,-1.5702662787712072
Pf3D7_05_v3:1176969-1177286,
Pf3D7_05_v3:1178276-1178890,-0.8725528741248815
Pf3D7_05_v3:1180425-1182038,-1.6737839154212275
Pf3D7_05_v3:1186787-1188946,-1.0633941316176316
Pf3D7_05_v3:1191000-1191682,
Pf3D7_05_v3:1192973-1195332,-1.3751824357454632
Pf3D7_05_v3:1196315-1197389,
Pf3D7_05_v3:1199165-1205187,-2.098350337947436
Pf3D7_05_v3:1206473-1207679,
Pf3D7_05_v3:1209006-1212102,-1.9473058305602684
Pf3D7_05_v3:1213533-1219376,-1.5107028503225322
Pf3D7_05_v3:1220777-1221992,
Pf3D7_05_v3:1226883-1227757,
Pf3D7_05_v3:1229077-1230651,
Pf3D7_05_v3:1233401-1238086,-1.1960949283061444
Pf3D7_05_v3:1238633-1243987,-1.928818184051091
Pf3D7_05_v3:1244751-1248359,-2.185533815572395
Pf3D7_05_v3:1248368-1249961,-1.394801603479009
Pf3D7_05_v3:1250737-1254190,-2.0197303350397955
Pf3D7_05_v3:1255221-1257254,
Pf3D7_05_v3:1257723-1265750,-2.378187990348012
Pf3D7_05_v3:1267410-1269539,-2.0529672842752054
Pf3D7_05_v3:1270388-1278484,-2.2661957928416574
Pf3D7_05_v3:1281289-1282254,-1.7462008744501025
Pf3D7_05_v3:1282591-1286106,-2.0522965492124303
Pf3D7_05_v3:1301224-1301769,
Pf3D7_05_v3:1303662-1304526,-0.9771398517312011
Pf3D7_05_v3:1308278-1309940,0.6049531409793082
Pf3D7_05_v3:1312471-1314154,0.15920157686562042
Pf3D7_05_v3:1316342-1316846,
Pf3D7_06_v3:82609-86922,-1.7829815255439643
Pf3D7_06_v3:92506-96668,-1.8605618438423517
Pf3D7_06_v3:97890-98951,-1.3491768770561885
Pf3D7_06_v3:99781-100725,-1.8349588114334985
Pf3D7_06_v3:101385-104561,-1.5741843047322572
Pf3D7_06_v3:105503-106642,-1.303220613193473
Pf3D7_06_v3:107037-111664,-1.539064089754702
Pf3D7_06_v3:113824-115224,-1.7796545704815532
Pf3D7_06_v3:116084-118024,0.7193620525201284
Pf3D7_06_v3:122634-124412,-1.2579606563589805
Pf3D7_06_v3:125458-126816,-1.3495186354126851
Pf3D7_06_v3:128621-130036,-1.4901450312416837
Pf3D7_06_v3:130329-132038,-1.5128847133310022
Pf3D7_06_v3:133150-136461,-2.0305655571221117
Pf3D7_06_v3:139193-140518,
Pf3D7_06_v3:141418-148943,-2.0140763379679196
Pf3D7_06_v3:151055-152386,
Pf3D7_06_v3:152541-160455,-2.0209162308959603
Pf3D7_06_v3:161254-162381,-1.3411902881609679
Pf3D7_06_v3:163828-169860,-2.215692618865113
Pf3D7_06_v3:171301-177240,-2.450245245737251
Pf3D7_06_v3:182216-184537,-1.8367021483889503
Pf3D7_06_v3:184892-185843,-0.4507322645970963
Pf3D7_06_v3:189012-198078,-2.30456391677293
Pf3D7_06_v3:198862-204355,-2.4023516191621352
Pf3D7_06_v3:204640-206207,
Pf3D7_06_v3:206855-211159,-1.9992159874936088
Pf3D7_06_v3:213558-214142,
Pf3D7_06_v3:222739-224287,
Pf3D7_06_v3:224613-225095,
Pf3D7_06_v3:225346-227446,-1.7032262349175773
Pf3D7_06_v3:228132-234835,-2.3123210130376246
Pf3D7_06_v3:236397-237251,-1.2556536539059875
Pf3D7_06_v3:237811-244521,-2.150707349459014
Pf3D7_06_v3:250612-253803,-1.6968014254046107
Pf3D7_06_v3:257604-259974,-1.6612621669942407
Pf3D7_06_v3:261031-261945,-0.20347467717610007
Pf3D7_06_v3:263936-264830,
Pf3D7_06_v3:265839-268399,-1.3951433618355056
Pf3D7_06_v3:270332-277762,-1.939120270998198
Pf3D7_06_v3:282049-287017,-2.037407172974482
Pf3D7_06_v3:288377-289276,-1.2120723533700575
Pf3D7_06_v3:290426-291085,-1.3478203526127848
Pf3D7_06_v3:293864-296797,-1.5779054366655119
Pf3D7_06_v3:297941-301197,-1.7507935698814594
Pf3D7_06_v3:301874-303290,
Pf3D7_06_v3:304638-306042,
Pf3D7_06_v3:306384-309961,-1.7149357129741971
Pf3D7_06_v3:311550-313115,-1.039645766709787
Pf3D7_06_v3:313856-316882,-0.7134898123682687
Pf3D7_06_v3:320740-328998,-2.2318047455867727
Pf3D7_06_v3:329537-331725,-1.0002247890983094
Pf3D7_06_v3:332343-334934,-1.8602154959921937
Pf3D7_06_v3:335107-337368,-1.3918231961558114
Pf3D7_06_v3:337792-341760,-1.926758826079501
Pf3D7_06_v3:343212-347507,-1.6248276413031442
Pf3D7_06_v3:348010-349371,
Pf3D7_06_v3:351780-352775,
Pf3D7_06_v3:355229-356276,
Pf3D7_06_v3:358391-360203,
Pf3D7_06_v3:362635-363879,
Pf3D7_06_v3:365287-368459,-1.7549681660312886
Pf3D7_06_v3:370261-388494,-1.7828518403040983
Pf3D7_06_v3:388915-390748,-0.10367306376504358
Pf3D7_06_v3:392991-394611,-1.394801603479009
Pf3D7_06_v3:396242-399289,-1.781231164594227
Pf3D7_06_v3:399813-401624,
Pf3D7_06_v3:402722-407242,-2.1314890009959617
Pf3D7_06_v3:408041-412002,-0.19753027594063613
Pf3D7_06_v3:413652-419781,-1.134617367982109
Pf3D7_06_v3:425805-431858,-1.9508578620143928
Pf3D7_06_v3:433008-434178,
Pf3D7_06_v3:434807-436465,-1.3951433618355056
Pf3D7_06_v3:437663-440545,-2.0683459583912547
Pf3D7_06_v3:444747-445157,
Pf3D7_06_v3:449291-451461,
Pf3D7_06_v3:453671-455689,-1.551512850182297
Pf3D7_06_v3:456747-460589,-1.1704031972558515
Pf3D7_06_v3:463564-464676,
Pf3D7_06_v3:470049-471224,
Pf3D7_06_v3:471658-474150,-1.475977479900309
Pf3D7_06_v3:482825-483907,-0.8404427405896352
Pf3D7_06_v3:485114-487066,-1.3999253072411544
Pf3D7_06_v3:490858-501140,-2.159975029596286
Pf3D7_06_v3:506380-507198,
Pf3D7_06_v3:509160-511130,0.13928822680566832
Pf3D7_06_v3:512972-519548,-1.173680149852459
Pf3D7_06_v3:521228-521938,-1.2131829429322782
Pf3D7_06_v3:522300-522665,
Pf3D7_06_v3:523657-525105,
Pf3D7_06_v3:525987-527030,-0.6219243140382317
Pf3D7_06_v3:528060-529175,1.1600517504764123
Pf3D7_06_v3:531126-533186,-1.3042382367449894
Pf3D7_06_v3:540077-544798,-1.2037297744702162
Pf3D7_06_v3:548280-552371,-1.2210693203129208
Pf3D7_06_v3:554457-558228,-1.7633517128156995
Pf3D7_06_v3:559349-561460,-1.8339485894745486
Pf3D7_06_v3:566139-578993,-1.9208005157842594
Pf3D7_06_v3:579435-585896,-2.2082536046806154
Pf3D7_06_v3:587019-588635,-1.1711362463911312
Pf3D7_06_v3:589457-592264,-0.6973812497883549
Pf3D7_06_v3:593172-595904,-2.1681970262292642
Pf3D7_06_v3:597484-600517,
Pf3D7_06_v3:604573-605340,
Pf3D7_06_v3:609258-611102,-1.3495186354126851
Pf3D7_06_v3:612471-614398,-1.394801603479009
Pf3D7_06_v3:615297-616610,-1.6750221913238
Pf3D7_06_v3:617762-621536,-1.4379791112089741
Pf3D7_06_v3:622272-622712,-1.3951433618355056
Pf3D7_06_v3:623023-624321,-0.1581603213550275
Pf3D7_06_v3:625365-627612,-0.8930202884549797
Pf3D7_06_v3:627693-630317,-1.9083752474425641
Pf3D7_06_v3:630956-640174,-1.9954825478377005
Pf3D7_06_v3:644052-646169,
Pf3D7_06_v3:646637-655596,-1.9958767963556183
Pf3D7_06_v3:657939-661789,-2.092547231526388
Pf3D7_06_v3:662435-667855,-1.6455042139381244
Pf3D7_06_v3:669860-671632,-0.7815681596239312
Pf3D7_06_v3:672119-672754,
Pf3D7_06_v3:674118-676375,
Pf3D7_06_v3:678387-683429,-0.9920392487823353
Pf3D7_06_v3:684742-688857,-2.0489470363163558
Pf3D7_06_v3:689254-691131,-1.3944547636415816
Pf3D7_06_v3:691769-693319,-0.3300103213231817
Pf3D7_06_v3:695929-697494,-0.6722696953468829
Pf3D7_06_v3:699252-703217,-2.097047855156323
Pf3D7_06_v3:704035-705168,-1.3951433618355056
Pf3D7_06_v3:710059-714576,-1.5509385172988222
Pf3D7_06_v3:717050-718917,-1.3946320777469237
Pf3D7_06_v3:758609-760996,-1.3481621109692814
Pf3D7_06_v3:761939-764170,-2.137348904296366
Pf3D7_06_v3:764667-765492,
Pf3D7_06_v3:770147-772506,-2.0570865736392836
Pf3D7_06_v3:774529-775470,
Pf3D7_06_v3:775980-777835,-1.6399899586765028
Pf3D7_06_v3:779849-783296,-1.9673985657637114
Pf3D7_06_v3:784354-788027,-1.7541500221101107
Pf3D7_06_v3:788707-796025,-1.8581522923822051
Pf3D7_06_v3:797211-798518,
Pf3D7_06_v3:799397-802789,-1.726997459836674
Pf3D7_06_v3:803374-814552,-2.4131580194678133
Pf3D7_06_v3:820069-824247,-1.0072487173884963
Pf3D7_06_v3:825157-827772,0.5989159018022554
Pf3D7_06_v3:828199-830389,
Pf3D7_06_v3:831286-839033,-1.7908808540591836
Pf3D7_06_v3:841846-843363,-1.7818176494300988
Pf3D7_06_v3:846523-847494,
Pf3D7_06_v3:848405-850864,-1.5506577082545212
Pf3D7_06_v3:851378-852955,-0.9761833444579988
Pf3D7_06_v3:855160-857112,-1.5509385172988222
Pf3D7_06_v3:857726-858610,-1.5503684226803047
Pf3D7_06_v3:859026-860114,
Pf3D7_06_v3:862882-865416,-1.3944598451225125
Pf3D7_06_v3:865845-869909,-1.7329549168259597
Pf3D7_06_v3:873809-876190,-1.864235139565166
Pf3D7_06_v3:876679-877298,-1.3916710421916143
Pf3D7_06_v3:878790-880784,-1.6732857689564609
Pf3D7_06_v3:881963-882994,-1.7745733320663013
Pf3D7_06_v3:884428-889614,-2.2131932080940624
Pf3D7_06_v3:893450-895780,
Pf3D7_06_v3:896989-897968,
Pf3D7_06_v3:898341-902363,-1.6773531297169981
Pf3D7_06_v3:903740-906322,-1.4436658049148707
Pf3D7_06_v3:908017-911096,-1.5608264816412951
Pf3D7_06_v3:911503-911889,
Pf3D7_06_v3:912406-913710,-1.3663961122611954
Pf3D7_06_v3:916000-917299,-1.4719236790298416
Pf3D7_06_v3:919685-924028,-1.9078759007645936
Pf3D7_06_v3:925105-931074,-2.0408764471864544
Pf3D7_06_v3:937068-938651,-1.1261976060799321
Pf3D7_06_v3:939660-943720,-1.4730027949746773
Pf3D7_06_v3:946129-947244,
Pf3D7_06_v3:947493-948644,
Pf3D7_06_v3:950223-951506,-1.168751457335991
Pf3D7_06_v3:952906-954848,
Pf3D7_06_v3:956765-958756,
Pf3D7_06_v3:959132-962545,-2.0971880198603583
Pf3D7_06_v3:963741-970955,-2.1494520555533594
Pf3D7_06_v3:977183-978049,
Pf3D7_06_v3:981066-982547,
Pf3D7_06_v3:987808-989636,
Pf3D7_06_v3:990375-992198,-1.9252645925922813
Pf3D7_06_v3:999524-1007683,-1.215875191523442
Pf3D7_06_v3:1009457-1010718,
Pf3D7_06_v3:1011429-1014569,-1.7920356189104272
Pf3D7_06_v3:1015868-1018444,-1.3907760701639553
Pf3D7_06_v3:1023015-1024214,-1.181371471109088
Pf3D7_06_v3:1025179-1026336,-0.9957599973981558
Pf3D7_06_v3:1026823-1031157,-1.048119236089802
Pf3D7_06_v3:1032536-1033774,-1.394801603479009
Pf3D7_06_v3:1035358-1036371,-1.4739887708326613
Pf3D7_06_v3:1039655-1041550,-1.5512278028730386
Pf3D7_06_v3:1043546-1045474,-0.8204771524127783
Pf3D7_06_v3:1046986-1048052,-1.3617729550305873
Pf3D7_06_v3:1048710-1053965,-1.899745804420189
Pf3D7_06_v3:1058666-1059922,
Pf3D7_06_v3:1061115-1062891,-1.8201881749062563
Pf3D7_06_v3:1065147-1068626,-1.2550766629335979
Pf3D7_06_v3:1069962-1072805,-2.019422270206415
Pf3D7_06_v3:1073458-1073895,
Pf3D7_06_v3:1075018-1076136,
Pf3D7_06_v3:1078995-1081320,
Pf3D7_06_v3:1082910-1084028,
Pf3D7_06_v3:1084508-1084840,
Pf3D7_06_v3:1089190-1094328,-1.0880291398804525
Pf3D7_06_v3:1095065-1096373,-1.159595184356781
Pf3D7_06_v3:1097300-1098649,-1.6608254693145723
Pf3D7_06_v3:1101734-1102852,
Pf3D7_06_v3:1104015-1105199,-1.6419095159520565
