,stage,Gene ID,Pfal_gene,Preich_gene,score_adj,ns,s,ns_sites,s_sites,ffd,ffd_sites
17476,5,PF3D7_0932300,PF3D7_0932300.1,PRCDC_0930300.1,4.87719298245614,10,21,1384.0000000000011,326.0000000000001,10,160.0
8317,2,PF3D7_1414800,PF3D7_1414800.1,PRCDC_1414100.1,4.87719298245614,2,3,269.0,72.99999999999999,1,47.0
18180,5,PF3D7_1403600,PF3D7_1403600.1,PRCDC_1402900.1,4.87719298245614,2,2,277.3333333333332,64.66666666666671,0,26.0
8332,2,PF3D7_1435800,PF3D7_1435800.1,PRCDC_1435100.1,4.876984126984127,8,17,1236.6666666666654,275.333333333334,4,120.0
17641,5,PF3D7_1116500,PF3D7_1116500.1,PRCDC_1114900.1,4.876923076923077,8,57,1072.3333333333333,292.66666666666634,35,153.0
17305,5,PF3D7_0820600,PF3D7_0820600.1,PRCDC_0819900.1,4.876923076923077,8,23,1112.3333333333312,252.66666666666742,9,107.0
13695,3,PF3D7_1450900,PF3D7_1450900.1,PRCDC_1450200.1,4.876884422110553,7,12,953.6666666666655,240.33333333333366,8,122.0
18372,5,PF3D7_1469900,PF3D7_1469900.1,PRCDC_1469100.1,4.876884422110553,7,6,1001.3333333333301,192.66666666666714,1,58.0
19594,6,PF3D7_1422500,PF3D7_1422500.1,PRCDC_1421800.1,4.876470588235295,9,8,1228.9999999999995,301.00000000000017,3,139.0
16071,4,PF3D7_1358300,PF3D7_1358300.1,PRCDC_1357200.1,4.876470588235295,6,6,838.6666666666653,181.3333333333335,2,63.0
19486,6,PF3D7_1333700,PF3D7_1333700.1,PRCDC_1332700.1,4.876470588235295,3,4,400.00000000000006,109.99999999999997,3,59.0
17498,5,PF3D7_1004800,PF3D7_1004800.1,PRCDC_1004200.1,4.876470588235295,6,9,827.3333333333317,192.66666666666697,4,85.0
14892,4,PF3D7_0811000,PF3D7_0811000.1,PRCDC_0810300.1,4.876357056694813,14,20,2066.000000000012,420.99999999999824,2,150.0
18528,6,PF3D7_0206200,PF3D7_0206200.1,PRCDC_0205300.1,4.8763345195729535,9,27,1335.6666666666665,350.3333333333332,18,183.0
16838,5,PF3D7_0530000,PF3D7_0530000.1,PRCDC_0529100.1,4.876288659793815,0,0,240.99999999999974,47.00000000000005,0,17.0
11740,3,PF3D7_0931800,PF3D7_0931800.1,PRCDC_0929800.1,4.875886524822695,5,16,689.9999999999994,156.0,10,73.0
15751,4,PF3D7_1231600,PF3D7_1231600.1,PRCDC_1230900.1,4.875856164383562,17,29,2873.9999999999895,627.0000000000016,11,256.0
13680,3,PF3D7_1440300,PF3D7_1440300.1,PRCDC_1439500.1,4.875831485587583,8,11,1102.999999999999,250.00000000000048,3,103.0
19612,6,PF3D7_1429700,PF3D7_1429700.1,PRCDC_1429000.1,4.8756830601092895,6,9,893.3333333333319,204.66666666666694,6,91.0
17791,5,PF3D7_1224400,PF3D7_1224400.1,PRCDC_1223700.1,4.875630252100841,10,11,1483.3333333333367,301.66666666666674,4,111.0
17944,5,PF3D7_1242400,PF3D7_1242400.1,PRCDC_1241800.1,4.875555555555556,8,11,1137.6666666666652,212.3333333333338,3,53.0
19667,6,PF3D7_1454400,PF3D7_1454400.1,PRCDC_1453700.1,4.875322997416021,12,44,1876.000000000006,442.999999999999,28,217.0
12008,3,PF3D7_1133500,PF3D7_1133500.1,PRCDC_1131900.1,4.875,7,7,986.9999999999974,189.0000000000005,1,58.0
15558,4,PF3D7_1106900,PF3D7_1106900.1,PRCDC_1105400.1,4.875,3,6,421.666666666667,82.33333333333339,3,28.0
17521,5,PF3D7_1010700,PF3D7_1010700.1,PRCDC_1010100.1,4.874439461883408,4,9,543.0000000000005,125.99999999999979,3,64.0
16020,4,PF3D7_1340100,PF3D7_1340100.1,PRCDC_1339100.1,4.874100719424461,5,19,666.9999999999999,166.99999999999997,14,84.0
17838,5,PF3D7_1239000,PF3D7_1239000.1,PRCDC_1238200.1,4.873929008567932,14,26,2003.6666666666745,447.33333333333184,12,193.0
14493,4,PF3D7_0619100,PF3D7_0619100.1,PRCDC_0617500.1,4.873873873873874,6,5,823.3333333333314,175.66666666666694,0,73.0
14908,4,PF3D7_0815900,PF3D7_0815900.1,PRCDC_0815200.1,4.873873873873874,12,18,1608.6666666666704,389.33333333333246,10,195.0
18971,6,PF3D7_0916700,PF3D7_0916700.1,PRCDC_0914700.1,4.873711340206185,6,14,941.6666666666639,222.33333333333388,7,113.0
18758,6,PF3D7_0614900,PF3D7_0614900.1,PRCDC_0613600.1,4.873631386861314,17,17,2703.9999999999955,577.9999999999992,5,213.0
7431,2,PF3D7_0627000,PF3D7_0627000.1,PRCDC_0625400.1,4.872727272727273,2,1,277.3333333333332,52.66666666666669,0,16.0
17960,5,PF3D7_1248000,PF3D7_1248000.1,PRCDC_1247400.1,4.872727272727273,4,6,548.6666666666669,111.33333333333333,1,35.0
17443,5,PF3D7_0925000,PF3D7_0925000.1,PRCDC_0923000.1,4.872727272727273,4,5,543.666666666667,116.33333333333316,0,46.0
13687,3,PF3D7_1445300,PF3D7_1445300.1,PRCDC_1444600.1,4.872516556291391,10,17,1491.3333333333355,320.6666666666665,4,121.0
17268,5,PF3D7_0810400,PF3D7_0810400.1,PRCDC_0809700.1,4.872305140961857,8,13,1486.6666666666704,322.3333333333329,6,126.0
17789,5,PF3D7_1223800,PF3D7_1223800.1,PRCDC_1223100.1,4.872131147540983,5,9,735.3333333333327,179.66666666666677,4,95.0
11764,3,PF3D7_1002400,PF3D7_1002400.2,PRCDC_1001800.1,4.871951219512195,4,4,595.6666666666669,142.33333333333326,2,68.0
13872,4,PF3D7_0109100,PF3D7_0109100.1,PRCDC_0106900.1,4.871720116618076,18,27,2480.9999999999977,605.9999999999999,11,307.0
15701,4,PF3D7_1214800,PF3D7_1214800.1,PRCDC_1214100.1,4.871559633027523,2,2,267.99999999999983,59.00000000000001,1,24.0
12023,3,PF3D7_1140300,PF3D7_1140300.1,PRCDC_1138700.1,4.871508379888268,6,10,884.9999999999982,189.00000000000034,5,67.0
15867,4,PF3D7_1242500,PF3D7_1242500.1,PRCDC_1241900.1,4.8713910761154855,7,3,953.9999999999976,189.00000000000009,1,60.0
18075,5,PF3D7_1332300,PF3D7_1332300.1,PRCDC_1331300.1,4.871165644171779,3,7,395.66666666666686,93.3333333333333,3,44.0
18059,5,PF3D7_1327500,PF3D7_1327500.1,PRCDC_1326500.1,4.871080139372823,15,11,2137.00000000001,445.9999999999973,5,156.0
17805,5,PF3D7_1227800,PF3D7_1227800.1,PRCDC_1227100.1,4.8708791208791204,13,22,2682.6666666666656,590.3333333333316,8,251.0
19177,6,PF3D7_1138500,PF3D7_1138500.1,PRCDC_1136900.1,4.870652173913044,16,26,2274.000000000003,485.9999999999975,9,211.0
19024,6,PF3D7_1016900,PF3D7_1016900.1,PRCDC_1016300.1,4.87037037037037,2,2,256.99999999999983,66.99999999999999,1,35.0
9353,3,PF3D7_0308800,PF3D7_0308800.1,PRCDC_0308100.1,4.87037037037037,2,1,260.99999999999983,63.00000000000005,1,29.0
16277,4,PF3D7_1431900,PF3D7_1431900.1,PRCDC_1431200.1,4.870218579234972,13,15,1775.3333333333383,420.66666666666544,4,199.0
16312,4,PF3D7_1443800,PF3D7_1443800.1,PRCDC_1443100.1,4.870098039215686,6,10,1015.6666666666632,205.333333333334,5,81.0
10775,3,PF3D7_0623600,PF3D7_0623600.1,PRCDC_0622000.1,4.869918699186992,7,28,1484.0000000000039,351.9999999999994,8,181.0
16767,5,PF3D7_0513000,PF3D7_0513000.1,PRCDC_0512200.1,4.869888475836431,5,7,657.0000000000003,149.99999999999986,4,67.0
7885,2,PF3D7_0908600,PF3D7_0908600.1,PRCDC_0906700.1,4.8698224852071,9,17,1256.000000000001,265.0000000000008,6,103.0
18133,5,PF3D7_1352400,PF3D7_1352400.1,PRCDC_1351400.1,4.8696892834495875,26,58,3932.666666666622,798.333333333341,23,295.0
10488,3,PF3D7_0510800,PF3D7_0510800.1,PRCDC_0510000.1,4.869494290375204,9,9,1503.3333333333358,335.6666666666663,5,154.0
17774,5,PF3D7_1217500,PF3D7_1217500.1,PRCDC_1216800.1,4.869158878504673,4,2,533.3333333333342,108.66666666666657,1,41.0
17719,5,PF3D7_1143200,PF3D7_1143200.1,PRCDC_1141600.1,4.869158878504673,6,8,802.999999999999,160.00000000000014,0,48.0
19533,6,PF3D7_1362600,PF3D7_1362600.1,PRCDC_1361500.1,4.868913857677903,5,9,664.3333333333329,136.66666666666654,1,53.0
8112,2,PF3D7_1121800,PF3D7_1121800.1,PRCDC_1120200.1,4.8688241106719365,35,30,5007.333333333336,1061.6666666666747,14,413.0
13997,4,PF3D7_0319500,PF3D7_0319500.1,PRCDC_0318800.1,4.8686868686868685,4,6,730.6666666666657,160.33333333333343,3,66.0
14365,4,PF3D7_0508400,PF3D7_0508400.1,PRCDC_0507600.1,4.868571428571428,3,10,851.6666666666641,192.33333333333394,6,87.0
7430,2,PF3D7_0626200,PF3D7_0626200.1,PRCDC_0624600.1,4.868421052631579,6,7,1046.6666666666636,204.33333333333383,2,58.0
14927,4,PF3D7_0824600,PF3D7_0824600.1,PRCDC_0823900.1,4.868421052631579,5,8,651.6666666666666,146.33333333333326,2,63.0
14006,4,PF3D7_0321400,PF3D7_0321400.1,PRCDC_0320700.1,4.868338557993731,6,16,778.3333333333327,178.6666666666668,7,77.0
7866,2,PF3D7_0823500,PF3D7_0823500.1,PRCDC_0822800.1,4.868263473053892,9,11,1215.333333333332,287.6666666666672,4,152.0
19467,6,PF3D7_1326700,PF3D7_1326700.1,PRCDC_1325700.1,4.868224299065421,8,15,1329.3333333333353,272.66666666666697,5,99.0
19449,6,PF3D7_1320000,PF3D7_1320000.1,PRCDC_1319000.1,4.86810551558753,22,41,3081.9999999999895,671.0000000000008,16,285.0
7856,2,PF3D7_0812700,PF3D7_0812700.1,PRCDC_0812100.1,4.867521367521367,4,7,581.6666666666671,120.33333333333304,5,54.0
15947,4,PF3D7_1313700,PF3D7_1313700.1,PRCDC_1312700.1,4.867424242424242,5,2,642.3333333333333,149.66666666666663,2,70.0
15956,4,PF3D7_1315700,PF3D7_1315700.1,PRCDC_1314700.1,4.867088607594937,6,12,776.9999999999986,171.00000000000026,3,71.0
17367,5,PF3D7_0903000,PF3D7_0903000.1,PRCDC_0901100.1,4.867088607594937,3,5,386.33333333333326,87.66666666666666,1,40.0
15078,4,PF3D7_0905300,PF3D7_0905300.1,PRCDC_0903400.1,4.867031709709055,86,182,15064.333333332857,3214.6666666667475,63,1229.0
11430,3,PF3D7_0808200,PF3D7_0808200.1,PRCDC_0807800.1,4.8670309653916215,8,27,1319.3333333333348,327.6666666666663,10,176.0
19695,6,PF3D7_API03600,PF3D7_API03600.1,PRCDC_API03700.1,4.867014341590613,13,25,1888.333333333338,409.6666666666662,7,112.0
10218,3,PF3D7_0414700,PF3D7_0414700.1,PRCDC_0412200.1,4.86698717948718,11,13,1527.6666666666695,344.33333333333286,7,148.0
18039,5,PF3D7_1320800,PF3D7_1320800.1,PRCDC_1319800.1,4.866983372921615,8,10,1004.9999999999991,258.00000000000017,9,138.0
16940,5,PF3D7_0703600,PF3D7_0703600.1,PRCDC_0701800.1,4.866952789699571,2,15,578.3333333333335,120.66666666666659,3,42.0
13523,3,PF3D7_1342300,PF3D7_1342300.1,PRCDC_1341300.1,4.866920152091255,5,12,636.6666666666667,152.3333333333333,5,68.0
5876,1,PF3D7_1341700,PF3D7_1341700.1,PRCDC_1340700.1,4.866666666666666,2,5,259.66666666666663,55.33333333333332,0,18.0
14521,4,PF3D7_0631000,PF3D7_0631000.1,PRCDC_0629400.1,4.866666666666666,5,8,703.9999999999998,151.00000000000006,2,58.0
15130,4,PF3D7_0922300,PF3D7_0922300.1,PRCDC_0920300.1,4.866666666666666,6,5,775.9999999999989,169.00000000000023,2,73.0
17972,5,PF3D7_1250500,PF3D7_1250500.1,PRCDC_1249900.1,4.86624203821656,3,6,380.33333333333326,90.66666666666667,1,40.0
4788,1,PF3D7_1208300,PF3D7_1208300.1,PRCDC_1207600.1,4.86624203821656,3,2,383.66666666666674,87.33333333333334,0,37.0
17825,5,PF3D7_1232300,PF3D7_1232300.1,PRCDC_1231600.1,4.86624203821656,3,2,383.66666666666697,87.33333333333334,1,41.0
18148,5,PF3D7_1359300,PF3D7_1359300.1,PRCDC_1358200.1,4.8662301216089805,17,47,2627.333333333328,573.6666666666667,15,221.0
14471,4,PF3D7_0611600,PF3D7_0611600.1,PRCDC_0610300.1,4.866153846153846,10,11,1608.6666666666677,338.33333333333394,5,128.0
3790,1,PF3D7_1014200,PF3D7_1014200.1,PRCDC_1013600.1,4.866141732283465,17,23,2146.333333333341,520.6666666666638,10,275.0
14229,4,PF3D7_0418800,PF3D7_0418800.1,PRCDC_0416300.1,4.865900383141763,5,8,623.6666666666672,159.3333333333332,5,86.0
16648,5,PF3D7_0319000,PF3D7_0319000.1,PRCDC_0318300.1,4.865879828326181,27,46,4545.333333333316,1025.6666666666738,17,465.0
14487,4,PF3D7_0618500,PF3D7_0618500.1,PRCDC_0616900.1,4.865814696485623,6,14,740.6666666666657,198.3333333333336,6,114.0
7849,2,PF3D7_0809500,PF3D7_0809500.1,PRCDC_0808800.1,4.865384615384615,2,2,252.3333333333333,59.66666666666667,2,29.0
16069,4,PF3D7_1357500,PF3D7_1357500.1,PRCDC_1356400.1,4.865342163355408,17,25,2223.666666666669,494.33333333333104,9,222.0
15629,4,PF3D7_1136300,PF3D7_1136300.1,PRCDC_1134700.1,4.865209471766849,15,30,2697.6666666666592,584.3333333333327,13,239.0
15361,4,PF3D7_1003800,PF3D7_1003800.1,PRCDC_1003200.1,4.864777327935223,18,51,3011.999999999992,689.9999999999995,29,302.0
15601,4,PF3D7_1122300,PF3D7_1122300.1,PRCDC_1120700.1,4.864265927977839,7,4,891.9999999999983,191.00000000000028,3,76.0
11729,3,PF3D7_0928000,PF3D7_0928000.1,PRCDC_0926000.1,4.864077669902913,2,5,251.66666666666652,57.33333333333336,2,28.0
15670,4,PF3D7_1202700,PF3D7_1202700.1,PRCDC_1202100.1,4.864077669902913,8,10,1022.6666666666632,213.3333333333338,2,73.0
10771,3,PF3D7_0621400,PF3D7_0621400.1,PRCDC_0619800.1,4.863086232980333,12,13,1619.666666666671,363.33333333333275,5,182.0
18751,6,PF3D7_0612900,PF3D7_0612900.1,PRCDC_0611600.1,4.862973760932944,13,44,1658.0000000000055,399.99999999999847,21,188.0
10782,3,PF3D7_0630400,PF3D7_0630400.1,PRCDC_0628800.1,4.862796833773087,6,9,930.6666666666645,206.33333333333377,5,86.0
15585,4,PF3D7_1117600,PF3D7_1117600.1,PRCDC_1116000.1,4.862745098039215,3,4,373.66666666666697,85.33333333333327,3,38.0
8394,3,PF3D7_0107400,PF3D7_0107400.1,PRCDC_0105300.1,4.862745098039215,3,5,375.66666666666674,83.33333333333334,2,36.0
14211,4,PF3D7_0405800,PF3D7_0405800.1,PRCDC_0403400.1,4.862745098039215,2,6,248.99999999999986,57.00000000000003,1,24.0
14538,4,PF3D7_0711500,PF3D7_0711500.1,PRCDC_0709700.1,4.8626453488372094,13,14,1677.3333333333394,386.6666666666653,3,184.0
9344,3,PF3D7_0302800,PF3D7_0302800.1,PRCDC_0302100.1,4.8624401913875595,5,14,1033.3333333333303,214.66666666666708,4,86.0
14472,4,PF3D7_0612100,PF3D7_0612100.1,PRCDC_0610800.1,4.862307692307692,12,42,1603.6666666666745,346.33333333333167,16,137.0
11987,3,PF3D7_1119700,PF3D7_1119700.1,PRCDC_1118100.1,4.862215909090909,6,9,883.9999999999974,172.0000000000003,1,57.0
19447,6,PF3D7_1319400,PF3D7_1319400.1,PRCDC_1318400.1,4.86214953271028,19,34,2678.333333333328,531.6666666666641,14,195.0
18722,6,PF3D7_0528400,PF3D7_0528400.1,PRCDC_0527500.1,4.862068965517241,8,17,996.9999999999974,221.00000000000034,9,101.0
19500,6,PF3D7_1342400,PF3D7_1342400.1,PRCDC_1341400.1,4.8618421052631575,3,7,368.0000000000002,87.99999999999996,1,44.0
17675,5,PF3D7_1129200,PF3D7_1129200.1,PRCDC_1127600.1,4.8617647058823525,1,10,828.6666666666656,188.33333333333354,4,83.0
14004,4,PF3D7_0321200,PF3D7_0321200.1,PRCDC_0320500.1,4.861386138613861,2,3,239.33333333333326,63.666666666666686,2,30.0
7901,2,PF3D7_0923200,PF3D7_0923200.1,PRCDC_0921200.1,4.861360718870347,15,11,1914.3333333333421,422.6666666666655,4,183.0
18024,5,PF3D7_1316500,PF3D7_1316500.1,PRCDC_1315500.1,4.861047835990888,13,14,2170.3333333333394,457.6666666666646,3,210.0
14654,4,PF3D7_0722100,PF3D7_0722100.1,PRCDC_0719300.1,4.861042183622828,8,15,988.6666666666644,220.33333333333368,9,93.0
15675,4,PF3D7_1205200,PF3D7_1205200.1,PRCDC_1204500.1,4.86085626911315,5,13,800.9999999999982,180.00000000000043,7,82.0
17609,5,PF3D7_1104100,PF3D7_1104100.1,PRCDC_1102600.1,4.860557768924303,5,7,623.6666666666674,129.33333333333326,5,47.0
15721,4,PF3D7_1221800,PF3D7_1221800.1,PRCDC_1221100.1,4.860398860398861,14,13,1734.6666666666733,371.3333333333322,6,162.0
19544,6,PF3D7_1365800,PF3D7_1365800.1,PRCDC_1364700.1,4.860182370820668,5,13,801.6666666666649,182.33333333333366,5,80.0
15602,4,PF3D7_1122400,PF3D7_1122400.1,PRCDC_1120800.1,4.860164512338425,17,8,2120.0000000000086,432.9999999999985,4,157.0
16011,4,PF3D7_1336000,PF3D7_1336000.1,PRCDC_1335000.1,4.859649122807017,8,10,989.9999999999978,207.00000000000037,4,72.0
10647,3,PF3D7_0602100,PF3D7_0602100.1,PRCDC_0600700.1,4.859629629629629,21,31,3283.6666666666456,757.3333333333377,12,338.0
13972,4,PF3D7_0306200,PF3D7_0306200.1,PRCDC_0305500.1,4.859598853868195,7,6,873.6666666666653,173.33333333333343,3,59.0
18329,5,PF3D7_1457000,PF3D7_1457000.1,PRCDC_1456300.1,4.859060402684563,3,3,362.0000000000004,84.99999999999991,1,40.0
17425,5,PF3D7_0921900,PF3D7_0921900.1,PRCDC_0919900.1,4.858870967741935,5,3,616.3333333333335,127.66666666666643,1,57.0
14527,4,PF3D7_0704900,PF3D7_0704900.1,PRCDC_0703100.1,4.858870967741935,7,11,899.3333333333319,216.666666666667,5,106.0
15592,4,PF3D7_1118900,PF3D7_1118900.1,PRCDC_1117300.1,4.858870967741935,5,4,598.666666666667,145.3333333333333,2,72.0
8268,2,PF3D7_1356700,PF3D7_1356700.1,PRCDC_1355600.1,4.858585858585859,4,3,488.3333333333338,105.66666666666661,1,45.0
18919,6,PF3D7_0825300,PF3D7_0825300.1,PRCDC_0824600.1,4.858108108108108,3,1,366.00000000000034,77.99999999999999,1,28.0
17143,5,PF3D7_0805500,PF3D7_0805500.1,PRCDC_0805100.1,4.857933579335794,15,24,2679.999999999996,556.9999999999978,12,220.0
16601,5,PF3D7_0310000,PF3D7_0310000.1,PRCDC_0309300.1,4.8578680203045685,4,2,478.666666666667,112.33333333333323,0,48.0
6905,2,PF3D7_0210800,PF3D7_0210800.1,PRCDC_0209700.1,4.857831325301205,8,14,1014.6666666666644,230.33333333333377,8,91.0
19049,6,PF3D7_1024000,PF3D7_1024000.1,PRCDC_1023400.1,4.857773851590106,8,13,1410.666666666669,287.3333333333338,5,109.0
16747,5,PF3D7_0506000,PF3D7_0506000.1,PRCDC_0505200.1,4.857723577235772,5,3,608.6666666666666,129.33333333333317,1,47.0
14535,4,PF3D7_0710400,PF3D7_0710400.1,PRCDC_0708600.1,4.857534246575343,7,5,916.6666666666649,178.33333333333357,2,57.0
14907,4,PF3D7_0815500,PF3D7_0815500.1,PRCDC_0814800.1,4.857433808553972,10,17,1227.6666666666656,245.33333333333422,10,96.0
14498,4,PF3D7_0621000,PF3D7_0621000.1,PRCDC_0619400.1,4.857227488151659,16,16,2098.00000000001,433.9999999999984,3,149.0
17089,5,PF3D7_0717700,PF3D7_0717700.1,PRCDC_0715000.1,4.857142857142857,11,14,1316.3333333333353,300.6666666666664,9,140.0
16893,5,PF3D7_0616100,PF3D7_0616100.1,PRCDC_0614800.1,4.857142857142857,3,1,368.66666666666697,72.33333333333336,0,24.0
13727,3,PF3D7_1467400,PF3D7_1467400.1,PRCDC_1466600.1,4.857142857142857,6,7,719.9999999999998,161.99999999999994,4,68.0
17839,5,PF3D7_1239500,PF3D7_1239500.1,PRCDC_1238700.1,4.857142857142857,18,29,2421.999999999998,559.9999999999989,13,259.0
18810,6,PF3D7_0717300,PF3D7_0717300.1,PRCDC_0714600.1,4.857142857142857,8,8,976.9999999999968,199.0000000000006,3,77.0
3302,1,PF3D7_0923300,PF3D7_0923300.1,PRCDC_0921300.1,4.856617647058823,16,17,1968.6666666666742,479.3333333333314,10,257.0
14635,4,PF3D7_0713600,PF3D7_0713600.1,PRCDC_0710900.1,4.85659760087241,16,28,2277.3333333333353,467.66666666666487,14,172.0
14370,4,PF3D7_0510400,PF3D7_0510400.1,PRCDC_0509600.1,4.856492027334852,9,7,1102.9999999999975,214.00000000000068,1,75.0
19678,6,PF3D7_1464600,PF3D7_1464600.1,PRCDC_1463800.1,4.856449375866852,26,32,3554.33333333331,765.6666666666699,14,322.0
6906,2,PF3D7_0211100,PF3D7_0211100.1,PRCDC_0210000.1,4.856378233719893,23,17,2799.666666666655,563.3333333333312,6,169.0
16229,4,PF3D7_1410000,PF3D7_1410000.1,PRCDC_1409300.1,4.8561643835616435,6,3,718.3333333333327,157.66666666666674,1,56.0
17633,5,PF3D7_1113800,PF3D7_1113800.1,PRCDC_1112300.1,4.855920114122682,14,9,1745.333333333339,357.6666666666659,2,124.0
18658,6,PF3D7_0417800,PF3D7_0417800.1,PRCDC_0415300.1,4.855797101449276,12,12,1707.0000000000048,359.99999999999903,6,150.0
19181,6,PF3D7_1139700,PF3D7_1139700.1,PRCDC_1138100.1,4.855445544554455,10,6,1246.0,269.0000000000006,1,100.0
7906,2,PF3D7_0935000,PF3D7_0935000.1,PRCDC_0933000.1,4.8549222797927465,4,10,466.00000000000045,112.99999999999991,6,57.0
15367,4,PF3D7_1006600,PF3D7_1006600.1,PRCDC_1006000.1,4.8549222797927465,4,10,479.3333333333336,99.66666666666666,5,35.0
14668,4,PF3D7_0729300,PF3D7_0729300.1,PRCDC_0726100.1,4.85472972972973,18,23,2198.333333333342,465.66666666666424,7,183.0
19669,6,PF3D7_1455800,PF3D7_1455800.1,PRCDC_1455100.1,4.854669140383426,31,58,3903.333333333301,941.6666666666737,29,470.0
16922,5,PF3D7_0625500,PF3D7_0625500.1,PRCDC_0623900.1,4.85459940652819,7,6,836.9999999999989,174.00000000000014,1,60.0
13528,3,PF3D7_1344100,PF3D7_1344100.1,PRCDC_1343100.1,4.854556803995006,16,13,1971.6666666666765,431.33333333333144,7,179.0
15074,4,PF3D7_0904200,PF3D7_0904200.1,PRCDC_0902300.1,4.854166666666667,5,5,708.6666666666657,155.33333333333334,2,64.0
17601,5,PF3D7_1034800,PF3D7_1034800.1,PRCDC_1034100.1,4.854166666666667,7,12,826.6666666666657,181.3333333333335,3,68.0
15637,4,PF3D7_1138300,PF3D7_1138300.1,PRCDC_1136700.1,4.854166666666667,3,3,351.3333333333335,80.66666666666666,2,31.0
18276,5,PF3D7_1437000,PF3D7_1437000.1,PRCDC_1436300.1,4.853860294117647,9,14,1354.666666666666,277.3333333333342,3,99.0
16553,5,PF3D7_0213800,PF3D7_0213800.1,PRCDC_0212700.1,4.853603603603603,13,11,1662.6666666666715,335.3333333333326,1,110.0
17120,5,PF3D7_0729500,PF3D7_0729500.1,PRCDC_0726300.1,4.853562005277045,15,19,1875.666666666671,398.33333333333314,5,156.0
19607,6,PF3D7_1428200,PF3D7_1428200.1,PRCDC_1427500.1,4.853522867737948,16,10,1998.000000000008,428.99999999999926,3,177.0
8392,3,PF3D7_0105100,PF3D7_0105100.1,PRCDC_0103000.1,4.853146853146853,3,3,357.66666666666697,71.33333333333333,0,26.0
12024,3,PF3D7_1141500,PF3D7_1141500.1,PRCDC_1139900.1,4.85304054054054,5,12,726.9999999999993,161.0000000000001,6,69.0
11424,3,PF3D7_0801500,PF3D7_0801500.1,PRCDC_0801100.1,4.852459016393443,10,22,1353.3333333333355,290.66666666666686,10,115.0
13916,4,PF3D7_0214500,PF3D7_0214500.1,PRCDC_0213400.1,4.852459016393443,6,6,747.3333333333333,167.66666666666669,3,56.0
7408,2,PF3D7_0602500,PF3D7_0602500.1,PRCDC_0601100.1,4.852242744063324,6,13,921.9999999999991,215.00000000000014,8,104.0
17369,5,PF3D7_0904000,PF3D7_0904000.1,PRCDC_0902100.1,4.852112676056338,9,6,1044.666666666664,233.33333333333408,2,98.0
13987,4,PF3D7_0314900,PF3D7_0314900.1,PRCDC_0314200.1,4.851882160392798,11,12,1524.0,305.99999999999943,2,97.0
8191,2,PF3D7_1209800,PF3D7_1209800.1,PRCDC_1209100.1,4.851851851851852,4,4,469.33333333333405,97.66666666666654,2,35.0
16935,5,PF3D7_0630500,PF3D7_0630500.1,PRCDC_0628900.1,4.851814516129032,10,9,1224.666666666667,263.3333333333339,2,102.0
13641,3,PF3D7_1422900,PF3D7_1422900.1,PRCDC_1422200.1,4.851764705882353,9,7,1049.3333333333308,225.66666666666714,5,86.0
17457,5,PF3D7_0927300,PF3D7_0927300.1,PRCDC_0925300.1,4.851688693098385,14,16,1653.6666666666697,389.3333333333325,6,188.0
7904,2,PF3D7_0930700,PF3D7_0930700.1,PRCDC_0928700.1,4.851441241685144,8,9,1133.3333333333328,219.66666666666708,4,73.0
17667,5,PF3D7_1124600,PF3D7_1124600.1,PRCDC_1123000.1,4.851063829787234,9,14,1034.3333333333312,234.66666666666717,10,97.0
19457,6,PF3D7_1322300,PF3D7_1322300.1,PRCDC_1321300.1,4.851063829787234,2,3,232.33333333333323,49.666666666666686,1,18.0
17992,5,PF3D7_1305200,PF3D7_1305200.1,PRCDC_1304200.1,4.850609756097561,7,10,809.999999999999,174.00000000000009,5,62.0
13533,3,PF3D7_1346900,PF3D7_1346900.1,PRCDC_1345900.1,4.850597609561753,3,7,630.0000000000001,122.9999999999998,1,43.0
18237,5,PF3D7_1422800,PF3D7_1422800.1,PRCDC_1422100.1,4.850574712643678,10,13,1278.6666666666647,287.3333333333338,4,121.0
18286,5,PF3D7_1440900,PF3D7_1440900.1,PRCDC_1440200.1,4.85042735042735,5,7,579.3333333333337,122.66666666666643,2,46.0
1332,1,PF3D7_0718900,PF3D7_0718900.1,PRCDC_0716100.1,4.85042735042735,5,0,567.0000000000002,134.9999999999999,0,56.0
8330,2,PF3D7_1434900,PF3D7_1434900.1,PRCDC_1434200.1,4.850152905198777,7,13,804.6666666666654,176.33333333333357,7,74.0
17707,5,PF3D7_1137300,PF3D7_1137300.1,PRCDC_1135700.1,4.8501461988304095,12,25,1680.333333333337,368.6666666666659,12,166.0
11542,3,PF3D7_0819400,PF3D7_0819400.1,PRCDC_0818700.1,4.849923430321593,12,25,1595.3333333333385,360.6666666666659,8,163.0
8121,2,PF3D7_1135000,PF3D7_1135000.1,PRCDC_1133400.1,4.849785407725322,5,7,557.6666666666666,141.33333333333334,4,68.0
16644,5,PF3D7_0318200,PF3D7_0318200.1,PRCDC_0317500.1,4.8496932515337425,32,104,5873.333333333372,1416.666666666666,62,738.0
12268,3,PF3D7_1214500,PF3D7_1214500.1,PRCDC_1213800.1,4.849462365591398,4,5,461.66666666666725,96.33333333333324,3,36.0
15608,4,PF3D7_1125900,PF3D7_1125900.1,PRCDC_1124400.1,4.849462365591398,2,5,236.99999999999977,42.000000000000014,1,14.0
