,0
690,Pf3D7_07_v3:552158-559078
691,Pf3D7_07_v3:552158-559078
692,Pf3D7_07_v3:552158-559078
693,Pf3D7_07_v3:566726-574308
694,Pf3D7_07_v3:566726-574308
695,Pf3D7_07_v3:566726-574308
696,Pf3D7_07_v3:581386-588923
697,Pf3D7_07_v3:581386-588923
698,Pf3D7_07_v3:581386-588923
699,Pf3D7_07_v3:590326-597733
700,Pf3D7_07_v3:590326-597733
701,Pf3D7_07_v3:590326-597733
702,Pf3D7_07_v3:624379-625300
703,Pf3D7_07_v3:643101-643472
704,Pf3D7_07_v3:643101-643472
705,Pf3D7_07_v3:643101-643472
706,Pf3D7_07_v3:664956-666167
707,Pf3D7_07_v3:674610-675130
708,Pf3D7_07_v3:689543-690057
709,Pf3D7_07_v3:689543-690057
710,Pf3D7_07_v3:689543-690057
711,Pf3D7_07_v3:720010-721467
712,Pf3D7_07_v3:720010-721467
713,Pf3D7_07_v3:720010-721467
714,Pf3D7_07_v3:736370-737338
715,Pf3D7_07_v3:748990-750699
716,Pf3D7_07_v3:822438-823015
717,Pf3D7_07_v3:822438-823015
718,Pf3D7_07_v3:822438-823015
719,Pf3D7_07_v3:838990-840024
720,Pf3D7_07_v3:841108-842830
721,Pf3D7_07_v3:854652-856654
722,Pf3D7_07_v3:858742-859492
723,Pf3D7_07_v3:861583-862487
724,Pf3D7_07_v3:879454-879946
725,Pf3D7_07_v3:886346-887487
726,Pf3D7_07_v3:887816-889378
727,Pf3D7_07_v3:916434-917168
728,Pf3D7_07_v3:926692-928028
729,Pf3D7_07_v3:931459-932164
730,Pf3D7_07_v3:938279-938895
731,Pf3D7_07_v3:939715-940250
732,Pf3D7_07_v3:941776-942513
733,Pf3D7_07_v3:956920-958017
734,Pf3D7_07_v3:958886-960694
735,Pf3D7_07_v3:962031-962447
736,Pf3D7_07_v3:968836-969735
737,Pf3D7_07_v3:986598-987365
738,Pf3D7_07_v3:1023651-1024121
739,Pf3D7_07_v3:1023651-1024121
740,Pf3D7_07_v3:1023651-1024121
741,Pf3D7_07_v3:1070980-1071737
742,Pf3D7_07_v3:1079015-1080055
743,Pf3D7_07_v3:1079015-1080055
744,Pf3D7_07_v3:1079015-1080055
745,Pf3D7_07_v3:1144046-1144730
746,Pf3D7_07_v3:1162710-1163831
747,Pf3D7_07_v3:1191179-1192289
748,Pf3D7_07_v3:1215174-1215763
749,Pf3D7_07_v3:1235699-1236707
750,Pf3D7_07_v3:1235699-1236707
751,Pf3D7_07_v3:1235699-1236707
752,Pf3D7_07_v3:1258787-1259730
753,Pf3D7_07_v3:1264445-1264738
754,Pf3D7_07_v3:1281785-1282322
755,Pf3D7_07_v3:1304347-1305096
756,Pf3D7_07_v3:1304347-1305096
757,Pf3D7_07_v3:1304347-1305096
758,Pf3D7_07_v3:1372063-1372760
759,Pf3D7_07_v3:1410435-1412231
760,Pf3D7_07_v3:1410435-1412231
761,Pf3D7_07_v3:1410435-1412231
762,Pf3D7_07_v3:1414434-1415683
763,Pf3D7_07_v3:1414434-1415683
764,Pf3D7_07_v3:1414434-1415683
765,Pf3D7_07_v3:1417588-1426234
766,Pf3D7_07_v3:1417588-1426234
767,Pf3D7_07_v3:1417588-1426234
768,Pf3D7_08_v3:21361-28653
769,Pf3D7_08_v3:21361-28653
770,Pf3D7_08_v3:21361-28653
771,Pf3D7_08_v3:29700-39033
772,Pf3D7_08_v3:29700-39033
773,Pf3D7_08_v3:29700-39033
774,Pf3D7_08_v3:40948-50939
775,Pf3D7_08_v3:40948-50939
776,Pf3D7_08_v3:40948-50939
777,Pf3D7_08_v3:52760-53982
778,Pf3D7_08_v3:52760-53982
779,Pf3D7_08_v3:52760-53982
780,Pf3D7_08_v3:61138-62135
781,Pf3D7_08_v3:61138-62135
782,Pf3D7_08_v3:61138-62135
783,Pf3D7_08_v3:65716-71785
784,Pf3D7_08_v3:65716-71785
785,Pf3D7_08_v3:65716-71785
786,Pf3D7_08_v3:101954-102826
787,Pf3D7_08_v3:165416-166078
788,Pf3D7_08_v3:195148-195678
789,Pf3D7_08_v3:231398-232756
790,Pf3D7_08_v3:233467-234426
791,Pf3D7_08_v3:268856-270696
792,Pf3D7_08_v3:290902-291183
793,Pf3D7_08_v3:322367-323677
794,Pf3D7_08_v3:344288-344821
795,Pf3D7_08_v3:370784-372623
796,Pf3D7_08_v3:381564-382847
797,Pf3D7_08_v3:384298-385797
798,Pf3D7_08_v3:384298-385797
799,Pf3D7_08_v3:384298-385797
800,Pf3D7_08_v3:431165-439051
801,Pf3D7_08_v3:431165-439051
802,Pf3D7_08_v3:431165-439051
803,Pf3D7_08_v3:440408-448062
804,Pf3D7_08_v3:440408-448062
805,Pf3D7_08_v3:440408-448062
806,Pf3D7_08_v3:459312-466567
807,Pf3D7_08_v3:459312-466567
808,Pf3D7_08_v3:459312-466567
809,Pf3D7_08_v3:478512-478826
810,Pf3D7_08_v3:517421-517693
811,Pf3D7_08_v3:519331-519991
812,Pf3D7_08_v3:519331-519991
813,Pf3D7_08_v3:519331-519991
814,Pf3D7_08_v3:525058-527604
815,Pf3D7_08_v3:546163-547365
816,Pf3D7_08_v3:548200-550616
817,Pf3D7_08_v3:551199-552428
818,Pf3D7_08_v3:575986-578370
819,Pf3D7_08_v3:600525-602247
820,Pf3D7_08_v3:621805-623442
821,Pf3D7_08_v3:631584-632229
822,Pf3D7_08_v3:631584-632229
823,Pf3D7_08_v3:631584-632229
824,Pf3D7_08_v3:656078-657630
825,Pf3D7_08_v3:658493-662095
826,Pf3D7_08_v3:677989-678725
827,Pf3D7_08_v3:680957-681809
828,Pf3D7_08_v3:682518-683572
829,Pf3D7_08_v3:687340-688086
830,Pf3D7_08_v3:717113-719746
831,Pf3D7_08_v3:725781-726502
832,Pf3D7_08_v3:767110-767880
833,Pf3D7_08_v3:798777-800205
834,Pf3D7_08_v3:815150-815451
835,Pf3D7_08_v3:816803-817102
836,Pf3D7_08_v3:816803-817102
837,Pf3D7_08_v3:816803-817102
838,Pf3D7_08_v3:824564-826518
839,Pf3D7_08_v3:830006-831454
840,Pf3D7_08_v3:835978-836848
841,Pf3D7_08_v3:842317-843215
842,Pf3D7_08_v3:881590-884390
843,Pf3D7_08_v3:885198-886136
844,Pf3D7_08_v3:885198-886136
845,Pf3D7_08_v3:885198-886136
846,Pf3D7_08_v3:899004-899657
847,Pf3D7_08_v3:899004-899657
848,Pf3D7_08_v3:899004-899657
849,Pf3D7_08_v3:948745-950899
850,Pf3D7_08_v3:965822-966657
851,Pf3D7_08_v3:973586-974267
852,Pf3D7_08_v3:973586-974267
853,Pf3D7_08_v3:973586-974267
854,Pf3D7_08_v3:976074-976644
855,Pf3D7_08_v3:976074-976644
856,Pf3D7_08_v3:976074-976644
857,Pf3D7_08_v3:981018-981722
858,Pf3D7_08_v3:988281-988763
859,Pf3D7_08_v3:988281-988763
860,Pf3D7_08_v3:988281-988763
861,Pf3D7_08_v3:1018089-1019268
862,Pf3D7_08_v3:1022629-1023846
863,Pf3D7_08_v3:1093690-1094489
864,Pf3D7_08_v3:1095116-1095562
865,Pf3D7_08_v3:1095116-1095562
866,Pf3D7_08_v3:1095116-1095562
867,Pf3D7_08_v3:1100816-1101073
868,Pf3D7_08_v3:1160164-1161708
869,Pf3D7_08_v3:1241966-1242895
870,Pf3D7_08_v3:1252349-1253796
871,Pf3D7_08_v3:1254558-1255376
872,Pf3D7_08_v3:1256555-1257133
873,Pf3D7_08_v3:1256555-1257133
874,Pf3D7_08_v3:1256555-1257133
875,Pf3D7_08_v3:1269135-1269647
876,Pf3D7_08_v3:1294022-1294722
877,Pf3D7_08_v3:1294022-1294722
878,Pf3D7_08_v3:1294022-1294722
879,Pf3D7_08_v3:1307053-1307924
880,Pf3D7_08_v3:1353456-1354669
881,Pf3D7_08_v3:1365467-1367506
882,Pf3D7_08_v3:1374236-1375299
883,Pf3D7_08_v3:1374236-1375299
884,Pf3D7_08_v3:1374236-1375299
885,Pf3D7_08_v3:1392168-1393491
886,Pf3D7_08_v3:1392168-1393491
887,Pf3D7_08_v3:1392168-1393491
888,Pf3D7_08_v3:1435794-1443449
889,Pf3D7_08_v3:1435794-1443449
890,Pf3D7_08_v3:1435794-1443449
891,Pf3D7_09_v3:20080-27885
892,Pf3D7_09_v3:20080-27885
893,Pf3D7_09_v3:20080-27885
894,Pf3D7_09_v3:29797-31157
895,Pf3D7_09_v3:29797-31157
896,Pf3D7_09_v3:29797-31157
897,Pf3D7_09_v3:74409-75746
898,Pf3D7_09_v3:74409-75746
899,Pf3D7_09_v3:74409-75746
900,Pf3D7_09_v3:77861-78874
901,Pf3D7_09_v3:77861-78874
902,Pf3D7_09_v3:77861-78874
903,Pf3D7_09_v3:89361-91295
904,Pf3D7_09_v3:127416-127724
905,Pf3D7_09_v3:133762-135587
906,Pf3D7_09_v3:175542-177442
907,Pf3D7_09_v3:185821-186383
908,Pf3D7_09_v3:187342-188622
909,Pf3D7_09_v3:208168-208725
910,Pf3D7_09_v3:210077-210609
911,Pf3D7_09_v3:218675-219462
912,Pf3D7_09_v3:234501-235346
913,Pf3D7_09_v3:305070-306626
914,Pf3D7_09_v3:356536-357683
915,Pf3D7_09_v3:388149-388736
916,Pf3D7_09_v3:420485-421682
917,Pf3D7_09_v3:430578-432047
918,Pf3D7_09_v3:430578-432047
919,Pf3D7_09_v3:430578-432047
920,Pf3D7_09_v3:445788-446329
921,Pf3D7_09_v3:445788-446329
922,Pf3D7_09_v3:445788-446329
923,Pf3D7_09_v3:489467-490865
924,Pf3D7_09_v3:495946-497727
925,Pf3D7_09_v3:500183-502733
926,Pf3D7_09_v3:551426-553167
927,Pf3D7_09_v3:569124-570374
928,Pf3D7_09_v3:593107-593556
929,Pf3D7_09_v3:593107-593556
930,Pf3D7_09_v3:593107-593556
931,Pf3D7_09_v3:617963-619835
932,Pf3D7_09_v3:627754-628319
933,Pf3D7_09_v3:633574-634200
934,Pf3D7_09_v3:643232-644043
935,Pf3D7_09_v3:660176-660892
936,Pf3D7_09_v3:663918-664571
937,Pf3D7_09_v3:665978-666478
938,Pf3D7_09_v3:665978-666478
939,Pf3D7_09_v3:665978-666478
940,Pf3D7_09_v3:696863-698029
941,Pf3D7_09_v3:703368-703517
942,Pf3D7_09_v3:705357-706355
943,Pf3D7_09_v3:737985-740276
944,Pf3D7_09_v3:742494-743684
945,Pf3D7_09_v3:747173-748490
946,Pf3D7_09_v3:751358-752422
947,Pf3D7_09_v3:764848-767034
948,Pf3D7_09_v3:789514-790478
949,Pf3D7_09_v3:841536-842655
950,Pf3D7_09_v3:841536-842655
951,Pf3D7_09_v3:841536-842655
952,Pf3D7_09_v3:852525-854057
953,Pf3D7_09_v3:857587-858829
954,Pf3D7_09_v3:857587-858829
955,Pf3D7_09_v3:857587-858829
956,Pf3D7_09_v3:903362-904570
957,Pf3D7_09_v3:903362-904570
958,Pf3D7_09_v3:903362-904570
959,Pf3D7_09_v3:916603-918674
960,Pf3D7_09_v3:941830-942498
961,Pf3D7_09_v3:956605-957835
962,Pf3D7_09_v3:958763-959917
963,Pf3D7_09_v3:960181-961390
964,Pf3D7_09_v3:966795-968069
965,Pf3D7_09_v3:984815-986017
966,Pf3D7_09_v3:1010380-1011822
967,Pf3D7_09_v3:1010380-1011822
968,Pf3D7_09_v3:1010380-1011822
969,Pf3D7_09_v3:1017435-1018918
970,Pf3D7_09_v3:1025493-1026353
971,Pf3D7_09_v3:1027094-1027704
972,Pf3D7_09_v3:1028661-1030010
973,Pf3D7_09_v3:1063053-1063208
974,Pf3D7_09_v3:1063053-1063208
975,Pf3D7_09_v3:1063053-1063208
976,Pf3D7_09_v3:1097324-1098240
977,Pf3D7_09_v3:1099075-1099750
978,Pf3D7_09_v3:1100253-1100831
979,Pf3D7_09_v3:1120100-1121331
980,Pf3D7_09_v3:1120100-1121331
981,Pf3D7_09_v3:1120100-1121331
982,Pf3D7_09_v3:1123861-1125858
983,Pf3D7_09_v3:1131074-1132135
984,Pf3D7_09_v3:1135545-1136391
985,Pf3D7_09_v3:1136966-1138183
986,Pf3D7_09_v3:1143184-1144479
987,Pf3D7_09_v3:1145364-1146038
988,Pf3D7_09_v3:1146239-1147197
989,Pf3D7_09_v3:1163570-1165475
990,Pf3D7_09_v3:1167842-1169577
991,Pf3D7_09_v3:1182687-1183695
992,Pf3D7_09_v3:1186606-1186902
993,Pf3D7_09_v3:1186606-1186902
994,Pf3D7_09_v3:1186606-1186902
995,Pf3D7_09_v3:1195693-1198462
996,Pf3D7_09_v3:1218393-1221000
997,Pf3D7_09_v3:1261027-1261944
998,Pf3D7_09_v3:1263347-1264830
999,Pf3D7_09_v3:1264999-1266015
1000,Pf3D7_09_v3:1268277-1269415
1001,Pf3D7_09_v3:1278007-1278896
1002,Pf3D7_09_v3:1278007-1278896
1003,Pf3D7_09_v3:1278007-1278896
1004,Pf3D7_09_v3:1287008-1288372
1005,Pf3D7_09_v3:1317827-1319468
1006,Pf3D7_09_v3:1334115-1334794
1007,Pf3D7_09_v3:1346858-1347295
1008,Pf3D7_09_v3:1346858-1347295
1009,Pf3D7_09_v3:1346858-1347295
1010,Pf3D7_09_v3:1348022-1348459
1011,Pf3D7_09_v3:1349790-1350392
1012,Pf3D7_09_v3:1350836-1351929
1013,Pf3D7_09_v3:1354581-1355495
1014,Pf3D7_09_v3:1361935-1363848
1015,Pf3D7_09_v3:1367396-1367614
1016,Pf3D7_09_v3:1367396-1367614
1017,Pf3D7_09_v3:1367396-1367614
1018,Pf3D7_09_v3:1373018-1373722
1019,Pf3D7_09_v3:1373018-1373722
1020,Pf3D7_09_v3:1373018-1373722
1021,Pf3D7_09_v3:1400800-1402052
1022,Pf3D7_09_v3:1420483-1422807
1023,Pf3D7_09_v3:1430607-1431146
1024,Pf3D7_09_v3:1436687-1437981
1025,Pf3D7_09_v3:1443854-1444847
1026,Pf3D7_09_v3:1458392-1459862
1027,Pf3D7_09_v3:1465904-1467055
1028,Pf3D7_09_v3:1492373-1493708
1029,Pf3D7_09_v3:1492373-1493708
1030,Pf3D7_09_v3:1492373-1493708
1031,Pf3D7_09_v3:1495579-1503336
1032,Pf3D7_09_v3:1495579-1503336
1033,Pf3D7_09_v3:1495579-1503336
1034,Pf3D7_10_v3:28490-36164
1035,Pf3D7_10_v3:28490-36164
1036,Pf3D7_10_v3:28490-36164
1037,Pf3D7_10_v3:63152-64032
1038,Pf3D7_10_v3:63152-64032
1039,Pf3D7_10_v3:63152-64032
1040,Pf3D7_10_v3:67807-68961
1041,Pf3D7_10_v3:67807-68961
1042,Pf3D7_10_v3:67807-68961
1043,Pf3D7_10_v3:70547-70819
1044,Pf3D7_10_v3:72934-73917
1045,Pf3D7_10_v3:92573-93526
1046,Pf3D7_10_v3:96113-97031
1047,Pf3D7_10_v3:106653-108662
1048,Pf3D7_10_v3:112929-116015
1049,Pf3D7_10_v3:123770-124882
1050,Pf3D7_10_v3:138765-139853
1051,Pf3D7_10_v3:147639-148239
1052,Pf3D7_10_v3:149342-150038
1053,Pf3D7_10_v3:150416-150874
1054,Pf3D7_10_v3:160316-160962
1055,Pf3D7_10_v3:160316-160962
1056,Pf3D7_10_v3:160316-160962
1057,Pf3D7_10_v3:164945-165790
1058,Pf3D7_10_v3:177921-178870
1059,Pf3D7_10_v3:213986-214594
1060,Pf3D7_10_v3:232422-232818
1061,Pf3D7_10_v3:256117-257699
1062,Pf3D7_10_v3:259060-260304
1063,Pf3D7_10_v3:262150-262997
1064,Pf3D7_10_v3:265750-266836
1065,Pf3D7_10_v3:265750-266836
1066,Pf3D7_10_v3:265750-266836
1067,Pf3D7_10_v3:272243-272824
1068,Pf3D7_10_v3:277621-279168
1069,Pf3D7_10_v3:281459-283104
1070,Pf3D7_10_v3:281459-283104
1071,Pf3D7_10_v3:281459-283104
1072,Pf3D7_10_v3:284577-286302
1073,Pf3D7_10_v3:286522-287473
1074,Pf3D7_10_v3:296906-297565
1075,Pf3D7_10_v3:298361-298687
1076,Pf3D7_10_v3:298361-298687
1077,Pf3D7_10_v3:298361-298687
1078,Pf3D7_10_v3:299280-299609
1079,Pf3D7_10_v3:299280-299609
1080,Pf3D7_10_v3:299280-299609
1081,Pf3D7_10_v3:360625-362480
1082,Pf3D7_10_v3:369199-370225
1083,Pf3D7_10_v3:389504-391165
1084,Pf3D7_10_v3:401876-402711
1085,Pf3D7_10_v3:414732-415328
1086,Pf3D7_10_v3:414732-415328
1087,Pf3D7_10_v3:414732-415328
1088,Pf3D7_10_v3:420185-421056
1089,Pf3D7_10_v3:422961-424365
1090,Pf3D7_10_v3:424866-425765
1091,Pf3D7_10_v3:429204-430140
1092,Pf3D7_10_v3:436958-437708
1093,Pf3D7_10_v3:441140-441955
1094,Pf3D7_10_v3:441140-441955
1095,Pf3D7_10_v3:441140-441955
1096,Pf3D7_10_v3:470979-471933
1097,Pf3D7_10_v3:472546-473386
1098,Pf3D7_10_v3:475327-476563
1099,Pf3D7_10_v3:475327-476563
1100,Pf3D7_10_v3:475327-476563
1101,Pf3D7_10_v3:496331-497573
1102,Pf3D7_10_v3:496331-497573
1103,Pf3D7_10_v3:496331-497573
1104,Pf3D7_10_v3:540622-541694
1105,Pf3D7_10_v3:574129-575103
1106,Pf3D7_10_v3:627044-629040
1107,Pf3D7_10_v3:675293-676417
1108,Pf3D7_10_v3:682182-682508
1109,Pf3D7_10_v3:689888-690820
1110,Pf3D7_10_v3:701746-702422
1111,Pf3D7_10_v3:734722-735738
1112,Pf3D7_10_v3:735921-736813
1113,Pf3D7_10_v3:735921-736813
1114,Pf3D7_10_v3:735921-736813
1115,Pf3D7_10_v3:773531-774490
1116,Pf3D7_10_v3:786503-787008
1117,Pf3D7_10_v3:808618-808992
1118,Pf3D7_10_v3:814352-814957
1119,Pf3D7_10_v3:814352-814957
1120,Pf3D7_10_v3:814352-814957
1121,Pf3D7_10_v3:845086-846192
1122,Pf3D7_10_v3:845086-846192
1123,Pf3D7_10_v3:845086-846192
1124,Pf3D7_10_v3:848859-850404
1125,Pf3D7_10_v3:860960-862449
1126,Pf3D7_10_v3:871095-871886
1127,Pf3D7_10_v3:958939-959896
1128,Pf3D7_10_v3:961066-962307
1129,Pf3D7_10_v3:984228-985330
1130,Pf3D7_10_v3:984228-985330
1131,Pf3D7_10_v3:984228-985330
1132,Pf3D7_10_v3:985350-986988
1133,Pf3D7_10_v3:987017-987310
1134,Pf3D7_10_v3:1021292-1021774
1135,Pf3D7_10_v3:1021292-1021774
1136,Pf3D7_10_v3:1021292-1021774
1137,Pf3D7_10_v3:1022505-1022897
1138,Pf3D7_10_v3:1022505-1022897
1139,Pf3D7_10_v3:1022505-1022897
1140,Pf3D7_10_v3:1055744-1057030
1141,Pf3D7_10_v3:1088214-1088417
1142,Pf3D7_10_v3:1088214-1088417
1143,Pf3D7_10_v3:1088214-1088417
1144,Pf3D7_10_v3:1088931-1089494
1145,Pf3D7_10_v3:1089997-1090538
1146,Pf3D7_10_v3:1089997-1090538
1147,Pf3D7_10_v3:1089997-1090538
1148,Pf3D7_10_v3:1112423-1112635
1149,Pf3D7_10_v3:1112423-1112635
1150,Pf3D7_10_v3:1112423-1112635
1151,Pf3D7_10_v3:1122962-1124037
1152,Pf3D7_10_v3:1140589-1142602
1153,Pf3D7_10_v3:1145823-1146795
1154,Pf3D7_10_v3:1145823-1146795
1155,Pf3D7_10_v3:1145823-1146795
1156,Pf3D7_10_v3:1147866-1148213
1157,Pf3D7_10_v3:1147866-1148213
1158,Pf3D7_10_v3:1147866-1148213
1159,Pf3D7_10_v3:1150663-1151853
1160,Pf3D7_10_v3:1168010-1168957
1161,Pf3D7_10_v3:1176461-1177849
1162,Pf3D7_10_v3:1183487-1183995
1163,Pf3D7_10_v3:1223375-1224167
1164,Pf3D7_10_v3:1223375-1224167
1165,Pf3D7_10_v3:1223375-1224167
1166,Pf3D7_10_v3:1244215-1245396
1167,Pf3D7_10_v3:1248533-1249306
1168,Pf3D7_10_v3:1253417-1254070
1169,Pf3D7_10_v3:1254843-1255586
1170,Pf3D7_10_v3:1298327-1299141
1171,Pf3D7_10_v3:1338124-1338818
1172,Pf3D7_10_v3:1338124-1338818
1173,Pf3D7_10_v3:1338124-1338818
1174,Pf3D7_10_v3:1354454-1355571
1175,Pf3D7_10_v3:1378759-1379295
1176,Pf3D7_10_v3:1378759-1379295
1177,Pf3D7_10_v3:1378759-1379295
1178,Pf3D7_10_v3:1423983-1425683
1179,Pf3D7_10_v3:1444441-1445529
1180,Pf3D7_10_v3:1445916-1447495
1181,Pf3D7_10_v3:1477940-1478845
1182,Pf3D7_10_v3:1487959-1490088
1183,Pf3D7_10_v3:1495973-1496658
1184,Pf3D7_10_v3:1502955-1504322
1185,Pf3D7_10_v3:1505835-1506896
1186,Pf3D7_10_v3:1511342-1511835
1187,Pf3D7_10_v3:1511342-1511835
1188,Pf3D7_10_v3:1511342-1511835
1189,Pf3D7_10_v3:1548455-1549731
1190,Pf3D7_10_v3:1591578-1592367
1191,Pf3D7_10_v3:1591578-1592367
1192,Pf3D7_10_v3:1591578-1592367
1193,Pf3D7_10_v3:1596487-1597605
1194,Pf3D7_10_v3:1596487-1597605
1195,Pf3D7_10_v3:1596487-1597605
1196,Pf3D7_10_v3:1639171-1640518
1197,Pf3D7_10_v3:1639171-1640518
1198,Pf3D7_10_v3:1639171-1640518
1199,Pf3D7_10_v3:1642401-1649948
1200,Pf3D7_10_v3:1642401-1649948
1201,Pf3D7_10_v3:1642401-1649948
1202,Pf3D7_11_v3:24160-31598
1203,Pf3D7_11_v3:24160-31598
1204,Pf3D7_11_v3:24160-31598
1205,Pf3D7_11_v3:32666-42386
1206,Pf3D7_11_v3:32666-42386
1207,Pf3D7_11_v3:32666-42386
1208,Pf3D7_11_v3:59550-60328
1209,Pf3D7_11_v3:59550-60328
1210,Pf3D7_11_v3:59550-60328
1211,Pf3D7_11_v3:85629-86418
1212,Pf3D7_11_v3:85629-86418
1213,Pf3D7_11_v3:85629-86418
1214,Pf3D7_11_v3:131703-131987
1215,Pf3D7_11_v3:140048-140801
1216,Pf3D7_11_v3:160115-160852
1217,Pf3D7_11_v3:179461-181128
1218,Pf3D7_11_v3:196767-198355
1219,Pf3D7_11_v3:204593-205794
1220,Pf3D7_11_v3:221818-222129
1221,Pf3D7_11_v3:226065-226418
1222,Pf3D7_11_v3:235597-237097
1223,Pf3D7_11_v3:239687-240613
1224,Pf3D7_11_v3:254523-254921
1225,Pf3D7_11_v3:267547-267897
1226,Pf3D7_11_v3:289667-290286
1227,Pf3D7_11_v3:289667-290286
1228,Pf3D7_11_v3:289667-290286
1229,Pf3D7_11_v3:291680-292502
1230,Pf3D7_11_v3:291680-292502
1231,Pf3D7_11_v3:291680-292502
1232,Pf3D7_11_v3:320128-321205
1233,Pf3D7_11_v3:361408-361902
1234,Pf3D7_11_v3:362421-362887
1235,Pf3D7_11_v3:365093-366100
1236,Pf3D7_11_v3:373238-374860
1237,Pf3D7_11_v3:397124-397775
1238,Pf3D7_11_v3:397124-397775
1239,Pf3D7_11_v3:397124-397775
1240,Pf3D7_11_v3:398659-399226
1241,Pf3D7_11_v3:398659-399226
1242,Pf3D7_11_v3:398659-399226
1243,Pf3D7_11_v3:410202-411355
1244,Pf3D7_11_v3:425904-426864
1245,Pf3D7_11_v3:430157-431476
1246,Pf3D7_11_v3:430157-431476
1247,Pf3D7_11_v3:430157-431476
1248,Pf3D7_11_v3:442959-443828
1249,Pf3D7_11_v3:445233-445799
1250,Pf3D7_11_v3:445233-445799
1251,Pf3D7_11_v3:445233-445799
1252,Pf3D7_11_v3:446020-446559
1253,Pf3D7_11_v3:459776-460620
1254,Pf3D7_11_v3:459776-460620
1255,Pf3D7_11_v3:459776-460620
1256,Pf3D7_11_v3:487822-490154
1257,Pf3D7_11_v3:511105-511761
1258,Pf3D7_11_v3:517311-517985
1259,Pf3D7_11_v3:519189-520220
1260,Pf3D7_11_v3:537647-538297
1261,Pf3D7_11_v3:539903-541387
1262,Pf3D7_11_v3:542330-544765
1263,Pf3D7_11_v3:581250-582698
1264,Pf3D7_11_v3:596289-597203
1265,Pf3D7_11_v3:600176-602215
1266,Pf3D7_11_v3:618312-619778
1267,Pf3D7_11_v3:619893-621350
1268,Pf3D7_11_v3:662000-662386
1269,Pf3D7_11_v3:662000-662386
1270,Pf3D7_11_v3:662000-662386
1271,Pf3D7_11_v3:668368-669491
1272,Pf3D7_11_v3:670711-671515
1273,Pf3D7_11_v3:683860-684616
1274,Pf3D7_11_v3:687235-687781
1275,Pf3D7_11_v3:687235-687781
1276,Pf3D7_11_v3:687235-687781
1277,Pf3D7_11_v3:699869-700789
1278,Pf3D7_11_v3:718650-719765
1279,Pf3D7_11_v3:718650-719765
1280,Pf3D7_11_v3:718650-719765
1281,Pf3D7_11_v3:720992-722273
1282,Pf3D7_11_v3:722717-723289
1283,Pf3D7_11_v3:746854-747456
1284,Pf3D7_11_v3:746854-747456
1285,Pf3D7_11_v3:746854-747456
1286,Pf3D7_11_v3:761695-762818
1287,Pf3D7_11_v3:761695-762818
1288,Pf3D7_11_v3:761695-762818
1289,Pf3D7_11_v3:765033-765625
1290,Pf3D7_11_v3:765033-765625
1291,Pf3D7_11_v3:765033-765625
1292,Pf3D7_11_v3:769252-770600
1293,Pf3D7_11_v3:790011-790262
1294,Pf3D7_11_v3:790267-790608
1295,Pf3D7_11_v3:792197-793945
1296,Pf3D7_11_v3:792197-793945
1297,Pf3D7_11_v3:792197-793945
1298,Pf3D7_11_v3:815386-816322
1299,Pf3D7_11_v3:868388-869152
1300,Pf3D7_11_v3:925728-927524
1301,Pf3D7_11_v3:938950-939612
1302,Pf3D7_11_v3:945470-946148
1303,Pf3D7_11_v3:945470-946148
1304,Pf3D7_11_v3:945470-946148
1305,Pf3D7_11_v3:970105-971376
1306,Pf3D7_11_v3:976880-977936
1307,Pf3D7_11_v3:981945-983086
1308,Pf3D7_11_v3:981945-983086
1309,Pf3D7_11_v3:981945-983086
1310,Pf3D7_11_v3:989159-990301
1311,Pf3D7_11_v3:1001182-1001562
1312,Pf3D7_11_v3:1003226-1003694
1313,Pf3D7_11_v3:1013466-1013747
1314,Pf3D7_11_v3:1023790-1024496
1315,Pf3D7_11_v3:1023790-1024496
1316,Pf3D7_11_v3:1023790-1024496
1317,Pf3D7_11_v3:1030679-1031481
1318,Pf3D7_11_v3:1053642-1054333
1319,Pf3D7_11_v3:1053642-1054333
1320,Pf3D7_11_v3:1053642-1054333
1321,Pf3D7_11_v3:1060262-1060783
1322,Pf3D7_11_v3:1060262-1060783
1323,Pf3D7_11_v3:1060262-1060783
1324,Pf3D7_11_v3:1062718-1063072
1325,Pf3D7_11_v3:1062718-1063072
1326,Pf3D7_11_v3:1062718-1063072
1327,Pf3D7_11_v3:1065785-1066569
1328,Pf3D7_11_v3:1094909-1095931
1329,Pf3D7_11_v3:1097117-1097527
1330,Pf3D7_11_v3:1097117-1097527
1331,Pf3D7_11_v3:1097117-1097527
1332,Pf3D7_11_v3:1149976-1150518
1333,Pf3D7_11_v3:1152379-1153227
1334,Pf3D7_11_v3:1163094-1163357
1335,Pf3D7_11_v3:1163094-1163357
1336,Pf3D7_11_v3:1163094-1163357
1337,Pf3D7_11_v3:1165221-1166171
1338,Pf3D7_11_v3:1165221-1166171
1339,Pf3D7_11_v3:1165221-1166171
1340,Pf3D7_11_v3:1168879-1170198
1341,Pf3D7_11_v3:1194524-1195036
1342,Pf3D7_11_v3:1199253-1201805
1343,Pf3D7_11_v3:1201922-1203619
1344,Pf3D7_11_v3:1210686-1211456
1345,Pf3D7_11_v3:1225688-1226474
1346,Pf3D7_11_v3:1253073-1253894
1347,Pf3D7_11_v3:1268455-1269456
1348,Pf3D7_11_v3:1271204-1271980
