,tajimas_d_ns
Pf3D7_06_v3:1020024-1021875,
Pf3D7_06_v3:1023015-1024214,-1.3344409161517667
Pf3D7_06_v3:1025179-1026336,-1.2721026146715135
Pf3D7_06_v3:1026823-1031157,-1.0245771924571445
Pf3D7_06_v3:1032536-1033774,-1.3435878249264301
Pf3D7_06_v3:1035358-1036371,-1.8504597039927075
Pf3D7_06_v3:1042652-1042948,
Pf3D7_06_v3:1043546-1045474,-2.0046593790737877
Pf3D7_06_v3:1046986-1048052,-1.105321358304963
Pf3D7_06_v3:1048710-1053965,-1.7453587969626239
Pf3D7_06_v3:1056052-1058529,
Pf3D7_06_v3:1058666-1059922,
Pf3D7_06_v3:1061115-1062891,-1.718838721592271
Pf3D7_06_v3:1065147-1068626,-0.5809991919016735
Pf3D7_06_v3:1069962-1072805,-1.8273702242035557
Pf3D7_06_v3:1073458-1073895,-1.7400703030810538
Pf3D7_06_v3:1075018-1076136,-0.9112754318019441
Pf3D7_06_v3:1078995-1081320,
Pf3D7_06_v3:1082910-1084028,-1.5086709981671595
Pf3D7_06_v3:1084508-1084840,
Pf3D7_06_v3:1089190-1094328,-1.6071781250471842
Pf3D7_06_v3:1095065-1096373,
Pf3D7_06_v3:1097300-1098649,-1.307184058875097
Pf3D7_06_v3:1100277-1100858,
Pf3D7_06_v3:1101734-1102852,
Pf3D7_06_v3:1104015-1105199,
Pf3D7_06_v3:1108197-1111640,-1.1785507220256088
Pf3D7_06_v3:1114544-1117537,0.3987180195108645
Pf3D7_06_v3:1119587-1120858,
Pf3D7_06_v3:1122801-1153664,-2.306849367695399
Pf3D7_06_v3:1159862-1169080,-1.9555592179637087
Pf3D7_06_v3:1176265-1178587,-1.5007234754445444
Pf3D7_06_v3:1180573-1182353,
Pf3D7_06_v3:1183896-1185617,-1.5429712983747634
Pf3D7_06_v3:1185996-1188644,-1.108758828194813
Pf3D7_06_v3:1189472-1193978,-1.184849103530084
Pf3D7_06_v3:1194304-1195179,-1.385739998435246
Pf3D7_06_v3:1196041-1198038,-1.663685032003724
Pf3D7_06_v3:1205190-1207781,1.0041090712010765
Pf3D7_06_v3:1210420-1212762,
Pf3D7_06_v3:1213948-1216005,-1.145448108695176
Pf3D7_06_v3:1221941-1242922,-2.4617998371623977
Pf3D7_06_v3:1243580-1247219,-1.3871449585756557
Pf3D7_06_v3:1252052-1253985,-0.38814108017267424
Pf3D7_06_v3:1254907-1256940,-1.6659482793702054
Pf3D7_06_v3:1258880-1259939,
Pf3D7_06_v3:1260398-1269596,-1.844476494157791
Pf3D7_06_v3:1272363-1273532,-0.26459148432015267
Pf3D7_06_v3:1276329-1277825,-1.8268974740709345
Pf3D7_06_v3:1279820-1283246,-0.6065760050560586
Pf3D7_06_v3:1285058-1287031,-0.9318178437719395
Pf3D7_06_v3:1288237-1290805,
Pf3D7_06_v3:1291035-1292972,-1.3081325829083748
Pf3D7_07_v3:101694-102285,
Pf3D7_07_v3:104957-105989,-0.020527262413434222
Pf3D7_07_v3:109915-110178,-1.3453262349857187
Pf3D7_07_v3:113144-113948,-1.5347769688354036
Pf3D7_07_v3:115239-120770,-2.4679102161148037
Pf3D7_07_v3:122513-127135,-2.013303624387608
Pf3D7_07_v3:129370-131832,-2.0337568613756085
Pf3D7_07_v3:135606-142505,-2.052658065486974
Pf3D7_07_v3:144019-145953,
Pf3D7_07_v3:146645-147394,-1.0105771009087265
Pf3D7_07_v3:149804-152980,-1.6672142146937383
Pf3D7_07_v3:153320-166396,-1.7306448861169907
Pf3D7_07_v3:167489-177295,-2.138599031309264
Pf3D7_07_v3:180036-190715,-2.446878477138613
Pf3D7_07_v3:191309-194890,-2.2036741210232096
Pf3D7_07_v3:197691-203249,-2.442382064615276
Pf3D7_07_v3:204718-207750,-2.0089393672496416
Pf3D7_07_v3:208690-213501,-2.151605570899145
Pf3D7_07_v3:216024-229072,-1.5905252375985164
Pf3D7_07_v3:233401-237414,-1.9719114533764333
Pf3D7_07_v3:238159-242052,-1.7337725792951415
Pf3D7_07_v3:243898-245016,-1.5496560709599967
Pf3D7_07_v3:246259-250152,-1.8900469344097237
Pf3D7_07_v3:252282-255251,-1.144895652269816
Pf3D7_07_v3:256086-260684,-1.3902075301681585
Pf3D7_07_v3:261977-264454,-1.8522808087422356
Pf3D7_07_v3:264973-267438,
Pf3D7_07_v3:270022-278706,-1.9798766938604773
Pf3D7_07_v3:281035-284433,-1.9304495064828924
Pf3D7_07_v3:287597-289088,
Pf3D7_07_v3:293400-297089,
Pf3D7_07_v3:297506-303059,-1.7187772260897631
Pf3D7_07_v3:304315-304755,
Pf3D7_07_v3:305563-306032,
Pf3D7_07_v3:309902-315022,-1.8682189804889
Pf3D7_07_v3:320248-322281,-2.0203149222393306
Pf3D7_07_v3:322907-325528,-2.189684869269264
Pf3D7_07_v3:329936-336325,-1.659718170620385
Pf3D7_07_v3:338885-342083,-1.846470501109028
Pf3D7_07_v3:343912-345903,
Pf3D7_07_v3:348277-353082,-2.3527043262714757
Pf3D7_07_v3:353986-354720,-1.6037664937230447
Pf3D7_07_v3:357700-360585,-1.4404705864307945
Pf3D7_07_v3:362005-365779,-1.5246378516281283
Pf3D7_07_v3:368707-371672,-1.3048533735695624
Pf3D7_07_v3:374243-377393,-1.0441036425496109
Pf3D7_07_v3:381592-384614,
Pf3D7_07_v3:385583-388321,-1.6348376647197411
Pf3D7_07_v3:389473-390365,
Pf3D7_07_v3:391502-392188,
Pf3D7_07_v3:395711-398332,
Pf3D7_07_v3:399290-400243,
Pf3D7_07_v3:403222-406317,2.375884324729409
Pf3D7_07_v3:408215-411961,-0.7568716546490885
Pf3D7_07_v3:412343-413161,-1.1762180446059272
Pf3D7_07_v3:413560-421749,-0.33368353384430044
Pf3D7_07_v3:423236-427234,-1.0691009729479415
Pf3D7_07_v3:428723-429346,
Pf3D7_07_v3:429857-433758,-1.292493735288616
Pf3D7_07_v3:435089-436195,0.23614486247147767
Pf3D7_07_v3:437900-438094,
Pf3D7_07_v3:438557-445881,-1.8429512390764076
Pf3D7_07_v3:447515-458496,-0.5510569275294106
Pf3D7_07_v3:460057-461436,-0.5309349034342598
Pf3D7_07_v3:463105-471837,0.8740529382198295
Pf3D7_07_v3:472501-473541,
Pf3D7_07_v3:474623-475720,0.6946978619791169
Pf3D7_07_v3:476116-477552,
Pf3D7_07_v3:478468-479138,
Pf3D7_07_v3:481369-481974,
Pf3D7_07_v3:482701-483831,-1.3043027223938324
Pf3D7_07_v3:484838-486037,-0.6871815561674488
Pf3D7_07_v3:487281-490970,-1.386624152404885
Pf3D7_07_v3:492519-493232,
Pf3D7_07_v3:495238-498240,-1.0660986264283245
Pf3D7_07_v3:499336-499695,-0.781196451418617
Pf3D7_07_v3:500408-502594,-0.8114942557271645
Pf3D7_07_v3:505245-507311,-0.22793830189011854
Pf3D7_07_v3:612458-613740,
Pf3D7_07_v3:614385-617249,-0.4727148537147401
Pf3D7_07_v3:617933-620867,0.6213278896088014
Pf3D7_07_v3:621463-623521,-1.2829649627265038
Pf3D7_07_v3:627067-637776,-1.564708103971552
Pf3D7_07_v3:646719-648767,-2.0978229255823706
Pf3D7_07_v3:650834-654919,-2.2128012340866055
Pf3D7_07_v3:656871-661669,-1.9645509891945085
Pf3D7_07_v3:662284-663407,
Pf3D7_07_v3:664956-666167,
Pf3D7_07_v3:667985-669712,-1.6650996461628214
Pf3D7_07_v3:673451-674419,-1.1848104964998336
Pf3D7_07_v3:674610-675130,-1.3824413411292926
Pf3D7_07_v3:676061-682681,-1.753484675814548
Pf3D7_07_v3:684539-686691,
Pf3D7_07_v3:687891-688848,
Pf3D7_07_v3:691068-693332,-1.386866956640955
Pf3D7_07_v3:695600-696904,-1.263121293713225
Pf3D7_07_v3:699239-700909,-1.3045753224112386
Pf3D7_07_v3:703207-706584,-1.6077730910633987
Pf3D7_07_v3:707699-710908,-1.6093416128043558
Pf3D7_07_v3:712469-714967,-0.805434005786229
Pf3D7_07_v3:717281-718968,0.9937453512813633
Pf3D7_07_v3:721717-724715,-1.8124098939647306
Pf3D7_07_v3:725296-727219,-0.7806098861464722
Pf3D7_07_v3:728109-731126,-1.802780892032106
Pf3D7_07_v3:732070-733496,
Pf3D7_07_v3:738578-741209,
Pf3D7_07_v3:742010-744901,-1.8787854182465706
Pf3D7_07_v3:745191-746663,
Pf3D7_07_v3:751877-754132,-0.5024210817871492
Pf3D7_07_v3:755763-757696,
Pf3D7_07_v3:758720-762877,-1.4636167676800746
Pf3D7_07_v3:764794-766413,
Pf3D7_07_v3:767357-771949,-2.299071117086542
Pf3D7_07_v3:772951-775264,
Pf3D7_07_v3:776141-795637,-2.165975282665257
Pf3D7_07_v3:796514-804739,-2.35406327970621
Pf3D7_07_v3:812301-820635,-1.6366256365940435
Pf3D7_07_v3:824445-825884,
Pf3D7_07_v3:826837-831305,-2.054749305798061
Pf3D7_07_v3:831549-832922,-1.7669396770143457
Pf3D7_07_v3:833630-835051,-1.3659250532756093
Pf3D7_07_v3:835957-836861,-0.45687559615698686
Pf3D7_07_v3:844495-847593,-1.7411484438359865
Pf3D7_07_v3:848398-853593,-1.4159842366015158
Pf3D7_07_v3:854652-856654,-1.3863497475776052
Pf3D7_07_v3:858742-859492,
Pf3D7_07_v3:861583-862487,
Pf3D7_07_v3:863452-864813,-1.3857899257660384
Pf3D7_07_v3:865927-876132,-2.4501524559401977
Pf3D7_07_v3:877865-878632,-0.9864917231065716
Pf3D7_07_v3:879454-879946,-1.2207213585000412
Pf3D7_07_v3:880465-880863,-0.25655116447591814
Pf3D7_07_v3:882936-884988,-1.6613675976063527
Pf3D7_07_v3:886346-887487,
Pf3D7_07_v3:887816-889378,
Pf3D7_07_v3:891683-899051,-2.247704135083446
Pf3D7_07_v3:899751-901137,0.18305566398091117
Pf3D7_07_v3:901549-902787,
Pf3D7_07_v3:904143-914671,-1.6299761519482172
Pf3D7_07_v3:916434-917168,
Pf3D7_07_v3:917958-920816,-1.365744823701862
Pf3D7_07_v3:922285-924984,-2.004063508460822
Pf3D7_07_v3:926692-928028,
Pf3D7_07_v3:928514-930853,-2.0804463155171438
Pf3D7_07_v3:935497-936900,-1.3445105346493262
Pf3D7_07_v3:938279-938895,
Pf3D7_07_v3:939715-940250,
Pf3D7_07_v3:941776-942513,-1.6359643052549633
Pf3D7_07_v3:944023-945234,
Pf3D7_07_v3:946363-948612,-1.4719438047575637
Pf3D7_07_v3:949449-953114,-1.9909326609087334
Pf3D7_07_v3:954784-956343,
Pf3D7_07_v3:956920-958017,
Pf3D7_07_v3:958886-960694,-1.694500815210497
Pf3D7_07_v3:962031-962447,
Pf3D7_07_v3:963370-965109,-1.6365605727592427
Pf3D7_07_v3:965664-967782,
Pf3D7_07_v3:970492-971877,-2.120300597185036
Pf3D7_07_v3:972658-974272,
Pf3D7_07_v3:975766-978408,-1.6659456499207534
Pf3D7_07_v3:978920-983188,-2.2687644829863234
Pf3D7_07_v3:986598-987365,
Pf3D7_07_v3:988145-991243,-1.5600167937715632
Pf3D7_07_v3:993232-1000233,-2.1331485302067037
Pf3D7_07_v3:1000701-1004746,-1.9414313281489004
Pf3D7_07_v3:1006335-1012145,-2.1432806245667195
Pf3D7_07_v3:1013295-1016449,-1.7121698138728652
Pf3D7_07_v3:1019384-1020667,
Pf3D7_07_v3:1021508-1022630,
Pf3D7_07_v3:1024672-1026167,-1.388427841453825
Pf3D7_07_v3:1026444-1033077,-2.0813311438250848
Pf3D7_07_v3:1034969-1046109,-2.3831806910562165
Pf3D7_07_v3:1047427-1049362,-1.2627397558140034
Pf3D7_07_v3:1052465-1058158,-2.059302966003678
Pf3D7_07_v3:1058933-1062976,-1.6187732214632875
Pf3D7_07_v3:1065252-1070240,-1.1629324844319087
Pf3D7_07_v3:1072202-1074754,-2.0045308999559412
Pf3D7_07_v3:1093566-1096122,-1.3857958776740729
Pf3D7_07_v3:1100134-1102967,-1.5766106657615075
Pf3D7_07_v3:1104156-1108364,-2.0848260182555935
Pf3D7_07_v3:1108831-1124492,-2.3238760873665756
Pf3D7_07_v3:1126556-1136577,-2.3556739096203714
Pf3D7_07_v3:1140479-1142754,-1.715001558479069
Pf3D7_07_v3:1143303-1143815,
Pf3D7_07_v3:1145648-1147207,-1.9021877559184466
Pf3D7_07_v3:1147570-1151058,-1.3306843961082018
Pf3D7_07_v3:1152155-1155355,-1.4734033565285223
Pf3D7_07_v3:1156748-1158409,-0.48084170406121535
Pf3D7_07_v3:1159700-1161820,-1.6177309210335664
Pf3D7_07_v3:1164455-1166578,-1.5202909462884713
Pf3D7_07_v3:1167441-1170817,-1.4872068648532764
Pf3D7_07_v3:1171286-1174156,-1.9459176282124793
Pf3D7_07_v3:1175944-1181700,-2.3478574269950183
Pf3D7_07_v3:1184401-1190172,-1.6483035584005996
Pf3D7_07_v3:1193616-1210301,-2.4729164324914787
Pf3D7_07_v3:1211657-1213517,-1.6995753356469783
Pf3D7_07_v3:1213841-1214476,-1.7643615522743443
Pf3D7_07_v3:1215174-1215763,-1.5058842254469857
Pf3D7_07_v3:1216088-1217201,-1.3661365024152214
Pf3D7_07_v3:1218426-1225473,-2.048878262620031
Pf3D7_07_v3:1226029-1228714,-2.1696068613814172
Pf3D7_07_v3:1230589-1232180,-1.3415346573925517
Pf3D7_07_v3:1232272-1234672,-1.6608445432837418
Pf3D7_07_v3:1238446-1246188,-1.9516265240303663
Pf3D7_07_v3:1247398-1248264,
Pf3D7_07_v3:1248837-1251503,-1.6893782096841032
Pf3D7_07_v3:1252847-1254097,-1.779239152837024
Pf3D7_07_v3:1255371-1257653,-1.6316980029207788
Pf3D7_07_v3:1260154-1262780,0.8261285069960942
Pf3D7_07_v3:1265910-1281347,-2.4236416637746863
Pf3D7_07_v3:1282913-1285519,-2.0996457628118055
Pf3D7_07_v3:1286057-1289399,-1.6886549052205446
Pf3D7_07_v3:1297459-1301454,-1.8927257180939534
Pf3D7_07_v3:1305894-1314215,-2.521597033277653
Pf3D7_07_v3:1325375-1331813,-1.7956443370811168
Pf3D7_07_v3:1338959-1341790,-2.2541978518099515
Pf3D7_07_v3:1342842-1343996,-1.9028978934813068
Pf3D7_07_v3:1350032-1351149,-1.382750051156526
Pf3D7_07_v3:1358055-1362929,0.911965677353231
Pf3D7_07_v3:1368161-1370596,-1.9668396878940593
Pf3D7_07_v3:1372063-1372760,-1.6892998044498755
Pf3D7_07_v3:1378618-1380769,0.8318005509195459
Pf3D7_08_v3:84568-88422,-1.662710229679741
Pf3D7_08_v3:101954-102826,0.19567599196978144
Pf3D7_08_v3:106593-108242,-1.7400753090843866
Pf3D7_08_v3:109180-109557,-1.3048582828279436
Pf3D7_08_v3:112299-117877,-2.1042673411673802
Pf3D7_08_v3:119032-122067,-1.0329597234495522
Pf3D7_08_v3:128849-142837,-2.459178335724236
Pf3D7_08_v3:146089-150282,-2.172088299047429
Pf3D7_08_v3:151808-159668,-2.0492003361671154
Pf3D7_08_v3:165416-166078,
Pf3D7_08_v3:167069-170434,-0.9466143970620969
Pf3D7_08_v3:171865-174385,-1.8499572732647849
Pf3D7_08_v3:174647-178906,-2.294088415214697
Pf3D7_08_v3:180563-188113,-2.0193332944039977
Pf3D7_08_v3:188566-190316,-1.5174676148900939
Pf3D7_08_v3:191976-194103,
Pf3D7_08_v3:196581-198614,-1.4404705864307945
Pf3D7_08_v3:199181-202918,-2.006671183601145
Pf3D7_08_v3:204241-206661,-1.386624152404885
Pf3D7_08_v3:208451-210291,
Pf3D7_08_v3:212252-215971,-1.851807435515442
Pf3D7_08_v3:217888-222291,-1.8738348043287087
Pf3D7_08_v3:223762-230209,-1.2654789396098647
Pf3D7_08_v3:237853-241048,-1.4857172133162664
Pf3D7_08_v3:242103-244775,-1.9686977730678328
Pf3D7_08_v3:245711-247933,-1.3871041006904585
Pf3D7_08_v3:250083-268437,-2.542178312735759
Pf3D7_08_v3:271417-277413,-2.445872159842055
Pf3D7_08_v3:278381-279034,
Pf3D7_08_v3:279711-281186,-1.279353479011481
Pf3D7_08_v3:283066-284522,
Pf3D7_08_v3:286959-288620,-1.4397483942033629
Pf3D7_08_v3:290902-291183,
Pf3D7_08_v3:293113-296871,-2.118799617526745
Pf3D7_08_v3:303370-304596,
Pf3D7_08_v3:305295-308549,-1.8805529637101532
Pf3D7_08_v3:312034-312960,
Pf3D7_08_v3:314172-318726,-1.8787900255131604
Pf3D7_08_v3:322367-323677,-1.5157867557842435
Pf3D7_08_v3:324279-325655,-1.430758053397695
Pf3D7_08_v3:326215-330004,-2.29903517725295
Pf3D7_08_v3:330651-332678,-0.6129656068401018
Pf3D7_08_v3:333379-337727,-1.8132576637937452
Pf3D7_08_v3:337902-343254,-1.8295328596958051
Pf3D7_08_v3:344288-344821,
Pf3D7_08_v3:345427-347454,-1.4415788807138352
Pf3D7_08_v3:349317-353362,-1.3809502760940915
Pf3D7_08_v3:354472-362396,-2.352830637996934
Pf3D7_08_v3:363260-366421,-0.3901888095974418
Pf3D7_08_v3:368607-369746,-1.5426773603474124
Pf3D7_08_v3:370784-372623,-1.5066107763619663
Pf3D7_08_v3:372902-376867,-2.1543866478793054
Pf3D7_08_v3:378024-379446,-1.5410529435572573
Pf3D7_08_v3:387219-388364,
Pf3D7_08_v3:389596-394259,-1.766944371932958
Pf3D7_08_v3:395648-398787,-1.561277957346385
Pf3D7_08_v3:399591-401360,-0.33899985691276685
Pf3D7_08_v3:402595-404141,-1.1244541021437484
Pf3D7_08_v3:404996-409084,-1.6784088219223472
Pf3D7_08_v3:409936-415168,-1.2117515695274195
Pf3D7_08_v3:416344-418065,-1.1141609252431328
Pf3D7_08_v3:421493-422640,
Pf3D7_08_v3:423527-424536,
Pf3D7_08_v3:467943-471893,-0.8385234219433865
Pf3D7_08_v3:475573-478125,-1.1664211217000982
Pf3D7_08_v3:479980-497382,-1.9386881924948627
Pf3D7_08_v3:499463-501569,-0.35404848333198297
Pf3D7_08_v3:502338-506698,-1.5882057504643268
Pf3D7_08_v3:508224-512428,-1.7537126001815166
Pf3D7_08_v3:517421-517693,
Pf3D7_08_v3:521187-524009,-1.9171313605048301
Pf3D7_08_v3:525058-527604,-1.508212999921191
Pf3D7_08_v3:532220-534031,-1.5761557965103017
Pf3D7_08_v3:534469-536619,
Pf3D7_08_v3:541971-544796,
Pf3D7_08_v3:546163-547365,
Pf3D7_08_v3:548200-550616,
Pf3D7_08_v3:551199-552428,
Pf3D7_08_v3:554437-557205,
Pf3D7_08_v3:557884-559506,
Pf3D7_08_v3:560744-564276,-1.9031596235078803
Pf3D7_08_v3:567824-573148,-1.9028978934813068
Pf3D7_08_v3:575986-578370,
Pf3D7_08_v3:579483-582221,-1.491806228127005
Pf3D7_08_v3:582983-586953,-1.0688561784564798
Pf3D7_08_v3:589821-593489,-1.6862097163125334
Pf3D7_08_v3:593649-595412,-1.3664128054711075
Pf3D7_08_v3:596190-600328,-2.1872613202998332
Pf3D7_08_v3:600525-602247,
Pf3D7_08_v3:604923-612878,-1.9393736013308276
Pf3D7_08_v3:613325-614862,
Pf3D7_08_v3:614919-617821,-1.6195380992607742
Pf3D7_08_v3:618843-620228,-1.193616759853324
Pf3D7_08_v3:626069-628945,-2.038793189291839
Pf3D7_08_v3:633990-634697,-1.636761081560304
Pf3D7_08_v3:636628-641458,-2.27891844104209
Pf3D7_08_v3:643086-644885,-1.4058799235685915
Pf3D7_08_v3:647316-649304,-1.9836173093736005
Pf3D7_08_v3:651417-652804,-1.4976885172857823
Pf3D7_08_v3:658493-662095,-2.0227839614103034
Pf3D7_08_v3:665548-667095,-2.032448256294281
Pf3D7_08_v3:669541-670734,
Pf3D7_08_v3:671157-675416,-1.8631762379554997
Pf3D7_08_v3:676391-677464,
Pf3D7_08_v3:677989-678725,-1.5398503505085912
Pf3D7_08_v3:682518-683572,
Pf3D7_08_v3:687340-688086,
Pf3D7_08_v3:690541-694143,-1.903720251849743
Pf3D7_08_v3:695215-697522,
Pf3D7_08_v3:700376-702652,-1.3511996371278756
Pf3D7_08_v3:703502-704683,-1.6657424589101617
Pf3D7_08_v3:706076-706996,-0.4626033529128416
Pf3D7_08_v3:708228-708824,
Pf3D7_08_v3:711239-714166,-1.304873240517657
Pf3D7_08_v3:721928-725476,-2.154180459912515
Pf3D7_08_v3:727662-729728,-1.5385249789434678
Pf3D7_08_v3:729917-732187,
Pf3D7_08_v3:733279-734573,-1.1479891595817675
Pf3D7_08_v3:735680-741181,-2.03156011387408
Pf3D7_08_v3:743505-745505,-1.8894284230144778
Pf3D7_08_v3:746013-747488,-1.851807435515442
Pf3D7_08_v3:748653-749623,
Pf3D7_08_v3:750082-750711,
Pf3D7_08_v3:751942-756173,-1.9250667323470807
Pf3D7_08_v3:757224-758207,
Pf3D7_08_v3:760138-761031,-1.3434191508005493
Pf3D7_08_v3:762118-765330,-1.3629691623340248
Pf3D7_08_v3:767110-767880,
Pf3D7_08_v3:767916-769792,-1.3425063962171675
Pf3D7_08_v3:770946-771773,
Pf3D7_08_v3:772568-773737,-1.5862778967576299
Pf3D7_08_v3:774299-776791,-2.155189192764021
Pf3D7_08_v3:777257-779647,-1.9252694494545697
Pf3D7_08_v3:782909-789616,-2.156791135992458
Pf3D7_08_v3:794287-797806,-1.665346752967022
Pf3D7_08_v3:798777-800205,
Pf3D7_08_v3:800920-804034,-2.1548905499006064
Pf3D7_08_v3:805797-813465,0.34759912722293584
Pf3D7_08_v3:815150-815451,
Pf3D7_08_v3:821334-822452,-1.3790511722505527
Pf3D7_08_v3:824564-826518,-1.6613675976063527
Pf3D7_08_v3:830006-831454,
Pf3D7_08_v3:833185-835334,-2.3140703379202416
Pf3D7_08_v3:842317-843215,-1.3436499308923442
Pf3D7_08_v3:845253-847380,-0.15438268958703413
Pf3D7_08_v3:848277-852947,-1.6216415768848604
Pf3D7_08_v3:855654-856742,
Pf3D7_08_v3:860384-862417,
Pf3D7_08_v3:863505-868137,-2.0845067803628603
Pf3D7_08_v3:869562-870574,
Pf3D7_08_v3:871410-873440,-1.6423456348901895
Pf3D7_08_v3:874367-877498,-2.158185908984558
Pf3D7_08_v3:878495-880459,-1.758652087029215
Pf3D7_08_v3:888126-890471,-2.1641317544578644
Pf3D7_08_v3:891658-898502,-2.046488320306444
Pf3D7_08_v3:900742-907714,-2.110858616809854
Pf3D7_08_v3:909207-910716,-1.541071205602049
Pf3D7_08_v3:912264-914249,-1.541984277031507
Pf3D7_08_v3:919055-920896,-1.2189898890082433
Pf3D7_08_v3:922208-923932,-1.7493624144109516
Pf3D7_08_v3:925113-927671,-1.6842416399508875
Pf3D7_08_v3:929145-930861,
Pf3D7_08_v3:932321-935626,-1.9228504506435804
Pf3D7_08_v3:936426-938876,-1.6066016718611007
Pf3D7_08_v3:939583-944645,-2.061324545393461
Pf3D7_08_v3:953448-956314,-2.055131733241744
Pf3D7_08_v3:957498-958073,
Pf3D7_08_v3:958531-961740,-1.985907708414563
Pf3D7_08_v3:965822-966657,
Pf3D7_08_v3:967901-968740,
Pf3D7_08_v3:969690-971714,
Pf3D7_08_v3:977432-978188,
Pf3D7_08_v3:978798-980634,-1.6643167848998595
Pf3D7_08_v3:981018-981722,-1.3860753427503252
Pf3D7_08_v3:982570-987696,-2.2498278537946503
Pf3D7_08_v3:990250-992608,0.1443279171165517
Pf3D7_08_v3:992655-993965,
Pf3D7_08_v3:997055-999529,-0.7566851428003554
Pf3D7_08_v3:1000981-1003755,-0.8316817151078444
Pf3D7_08_v3:1005836-1006810,
Pf3D7_08_v3:1007777-1011307,-2.19393611016537
Pf3D7_08_v3:1012927-1017376,-2.2606082844823336
Pf3D7_08_v3:1018089-1019268,-1.4854080697332752
Pf3D7_08_v3:1022629-1023846,-1.2212318237352808
Pf3D7_08_v3:1028752-1033514,-1.2155072188969018
Pf3D7_08_v3:1034417-1036428,-1.980925792665782
Pf3D7_08_v3:1037100-1038608,-2.0406546484923322
Pf3D7_08_v3:1039907-1041211,-1.542906359470397
Pf3D7_08_v3:1043813-1045780,-1.6659482793702054
Pf3D7_08_v3:1047551-1048507,
Pf3D7_08_v3:1049282-1051705,-2.095115248380926
Pf3D7_08_v3:1052771-1053991,-1.6237325878112379
Pf3D7_08_v3:1055135-1059003,-1.5109230184066138
Pf3D7_08_v3:1059246-1061567,-1.6706990611301822
Pf3D7_08_v3:1062304-1064061,-0.6070716650173678
Pf3D7_08_v3:1066154-1067472,-1.9417357650747062
Pf3D7_08_v3:1068563-1069902,-1.542777724461204
Pf3D7_08_v3:1070988-1074417,-1.4659440679888003
Pf3D7_08_v3:1075800-1079630,-1.7715731848383465
Pf3D7_08_v3:1080055-1082991,-2.1558185778308716
Pf3D7_08_v3:1086048-1091248,-2.4630823716579426
Pf3D7_08_v3:1091998-1093221,-1.3050130108454716
Pf3D7_08_v3:1096423-1097363,
Pf3D7_08_v3:1098484-1100376,-2.0210729813671238
Pf3D7_08_v3:1100816-1101073,
Pf3D7_08_v3:1101887-1102804,-0.4110322749306464
Pf3D7_08_v3:1103768-1105108,-1.0507296197996037
Pf3D7_08_v3:1106048-1107961,-1.542906359470397
Pf3D7_08_v3:1109276-1112794,-0.8926553052705194
Pf3D7_08_v3:1113369-1139144,-2.1921515846165263
Pf3D7_08_v3:1142499-1144307,-1.1838019287514152
Pf3D7_08_v3:1146167-1147504,-1.5283955086620984
Pf3D7_08_v3:1148010-1149830,-1.5316397956630035
Pf3D7_08_v3:1152302-1156282,-1.834304250540612
Pf3D7_08_v3:1157321-1158151,-1.5426773603474124
Pf3D7_08_v3:1160164-1161708,
Pf3D7_08_v3:1164655-1167205,-1.876538031807019
Pf3D7_08_v3:1167579-1171448,-1.5607377742148887
Pf3D7_08_v3:1172394-1176587,-1.8160642827343234
Pf3D7_08_v3:1177310-1180324,-2.2808272668361576
Pf3D7_08_v3:1181295-1183796,-1.6240568140088587
Pf3D7_08_v3:1184595-1185251,-1.5079901176868533
Pf3D7_08_v3:1186175-1187125,-1.3833923966232846
Pf3D7_08_v3:1187623-1192925,-2.042743777358991
Pf3D7_08_v3:1193847-1196678,-2.2755959740994607
Pf3D7_08_v3:1198858-1206057,-2.40066316254192
Pf3D7_08_v3:1206788-1208394,-0.5656957323517976
Pf3D7_08_v3:1210692-1211860,-1.9354841092093493
Pf3D7_08_v3:1212337-1215630,-1.9909241200944416
Pf3D7_08_v3:1216271-1220716,-2.279641581441825
Pf3D7_08_v3:1221025-1222683,-1.720797129993185
Pf3D7_08_v3:1224094-1225863,-0.25551300083696343
Pf3D7_08_v3:1226750-1228409,
Pf3D7_08_v3:1229899-1232132,
Pf3D7_08_v3:1233372-1236473,-2.0837600277863078
Pf3D7_08_v3:1237285-1239501,-0.791612743175403
Pf3D7_08_v3:1241966-1242895,
Pf3D7_08_v3:1245211-1251078,-2.37073617267553
Pf3D7_08_v3:1257716-1259041,
Pf3D7_08_v3:1260048-1266698,-2.175667356735633
Pf3D7_08_v3:1269135-1269647,-0.8902470566747342
Pf3D7_08_v3:1290240-1291406,-1.3109832963276207
Pf3D7_08_v3:1296134-1298328,-1.1272121016901326
Pf3D7_08_v3:1307053-1307924,-1.6630975304741873
Pf3D7_08_v3:1310637-1316955,2.2713200990750004
Pf3D7_08_v3:1317600-1318341,-1.3903612998359847
Pf3D7_08_v3:1325144-1331187,-0.6396550766070627
Pf3D7_08_v3:1333288-1336299,-2.2932529497788052
Pf3D7_08_v3:1339659-1342306,-1.611719090221767
Pf3D7_08_v3:1353456-1354669,-1.7376342727581042
Pf3D7_08_v3:1358314-1363618,0.5656368108339234
Pf3D7_09_v3:82002-82998,-1.5075290764674083
Pf3D7_09_v3:84624-85610,-0.6704642423153465
Pf3D7_09_v3:89361-91295,-0.9568209424638554
Pf3D7_09_v3:93830-95613,-1.9654931031583671
