,0
683,Pf3D7_10_v3:1639171-1640518
684,Pf3D7_10_v3:1642401-1649948
685,Pf3D7_10_v3:1642401-1649948
686,Pf3D7_10_v3:1642401-1649948
687,Pf3D7_11_v3:24160-31598
688,Pf3D7_11_v3:24160-31598
689,Pf3D7_11_v3:24160-31598
690,Pf3D7_11_v3:32666-42386
691,Pf3D7_11_v3:32666-42386
692,Pf3D7_11_v3:32666-42386
693,Pf3D7_11_v3:59550-60328
694,Pf3D7_11_v3:59550-60328
695,Pf3D7_11_v3:59550-60328
696,Pf3D7_11_v3:85629-86418
697,Pf3D7_11_v3:85629-86418
698,Pf3D7_11_v3:85629-86418
699,Pf3D7_11_v3:131703-131987
700,Pf3D7_11_v3:140048-140801
701,Pf3D7_11_v3:221818-222129
702,Pf3D7_11_v3:226065-226418
703,Pf3D7_11_v3:235597-237097
704,Pf3D7_11_v3:239687-240613
705,Pf3D7_11_v3:267547-267897
706,Pf3D7_11_v3:291680-292502
707,Pf3D7_11_v3:361408-361902
708,Pf3D7_11_v3:362421-362887
709,Pf3D7_11_v3:369675-370706
710,Pf3D7_11_v3:373238-374860
711,Pf3D7_11_v3:397124-397775
712,Pf3D7_11_v3:398659-399226
713,Pf3D7_11_v3:410202-411355
714,Pf3D7_11_v3:425904-426864
715,Pf3D7_11_v3:437171-438220
716,Pf3D7_11_v3:445233-445799
717,Pf3D7_11_v3:455669-456994
718,Pf3D7_11_v3:459776-460620
719,Pf3D7_11_v3:511105-511761
720,Pf3D7_11_v3:517311-517985
721,Pf3D7_11_v3:542330-544765
722,Pf3D7_11_v3:581250-582698
723,Pf3D7_11_v3:596289-597203
724,Pf3D7_11_v3:662000-662386
725,Pf3D7_11_v3:662000-662386
726,Pf3D7_11_v3:662000-662386
727,Pf3D7_11_v3:670711-671515
728,Pf3D7_11_v3:683860-684616
729,Pf3D7_11_v3:687235-687781
730,Pf3D7_11_v3:699869-700789
731,Pf3D7_11_v3:705556-707382
732,Pf3D7_11_v3:761695-762818
733,Pf3D7_11_v3:765033-765625
734,Pf3D7_11_v3:769252-770600
735,Pf3D7_11_v3:790011-790262
736,Pf3D7_11_v3:790267-790608
737,Pf3D7_11_v3:815386-816322
738,Pf3D7_11_v3:835889-837466
739,Pf3D7_11_v3:945470-946148
740,Pf3D7_11_v3:945470-946148
741,Pf3D7_11_v3:945470-946148
742,Pf3D7_11_v3:970105-971376
743,Pf3D7_11_v3:989159-990301
744,Pf3D7_11_v3:1001182-1001562
745,Pf3D7_11_v3:1013466-1013747
746,Pf3D7_11_v3:1023790-1024496
747,Pf3D7_11_v3:1030679-1031481
748,Pf3D7_11_v3:1060262-1060783
749,Pf3D7_11_v3:1062718-1063072
750,Pf3D7_11_v3:1062718-1063072
751,Pf3D7_11_v3:1062718-1063072
752,Pf3D7_11_v3:1065785-1066569
753,Pf3D7_11_v3:1071752-1073813
754,Pf3D7_11_v3:1149976-1150518
755,Pf3D7_11_v3:1152379-1153227
756,Pf3D7_11_v3:1163094-1163357
757,Pf3D7_11_v3:1253073-1253894
758,Pf3D7_11_v3:1271204-1271980
759,Pf3D7_11_v3:1273407-1274009
760,Pf3D7_11_v3:1275574-1275663
761,Pf3D7_11_v3:1323043-1324314
762,Pf3D7_11_v3:1340486-1341680
763,Pf3D7_11_v3:1384378-1385115
764,Pf3D7_11_v3:1396433-1396764
765,Pf3D7_11_v3:1449690-1451450
766,Pf3D7_11_v3:1473505-1474116
767,Pf3D7_11_v3:1498208-1498969
768,Pf3D7_11_v3:1598550-1599632
769,Pf3D7_11_v3:1708066-1708679
770,Pf3D7_11_v3:1729793-1730899
771,Pf3D7_11_v3:1731899-1732900
772,Pf3D7_11_v3:1735126-1736572
773,Pf3D7_11_v3:1735126-1736572
774,Pf3D7_11_v3:1735126-1736572
775,Pf3D7_11_v3:1740935-1741828
776,Pf3D7_11_v3:1755438-1755935
777,Pf3D7_11_v3:1759257-1759922
778,Pf3D7_11_v3:1759257-1759922
779,Pf3D7_11_v3:1759257-1759922
780,Pf3D7_11_v3:1777525-1778928
781,Pf3D7_11_v3:1798776-1799670
782,Pf3D7_11_v3:1907055-1907708
783,Pf3D7_11_v3:1934333-1935582
784,Pf3D7_11_v3:1972400-1973874
785,Pf3D7_12_v3:16973-24497
786,Pf3D7_12_v3:16973-24497
787,Pf3D7_12_v3:16973-24497
788,Pf3D7_12_v3:32703-41940
789,Pf3D7_12_v3:32703-41940
790,Pf3D7_12_v3:32703-41940
791,Pf3D7_12_v3:43800-45106
792,Pf3D7_12_v3:43800-45106
793,Pf3D7_12_v3:43800-45106
794,Pf3D7_12_v3:46788-56805
795,Pf3D7_12_v3:46788-56805
796,Pf3D7_12_v3:46788-56805
797,Pf3D7_12_v3:89934-90749
798,Pf3D7_12_v3:92242-92562
799,Pf3D7_12_v3:107338-108202
800,Pf3D7_12_v3:160716-161255
801,Pf3D7_12_v3:162429-162722
802,Pf3D7_12_v3:194144-195462
803,Pf3D7_12_v3:205491-205976
804,Pf3D7_12_v3:205491-205976
805,Pf3D7_12_v3:205491-205976
806,Pf3D7_12_v3:214834-215695
807,Pf3D7_12_v3:217184-218239
808,Pf3D7_12_v3:270300-271214
809,Pf3D7_12_v3:301129-302826
810,Pf3D7_12_v3:445625-447268
811,Pf3D7_12_v3:455304-456236
812,Pf3D7_12_v3:505344-506662
813,Pf3D7_12_v3:526109-527780
814,Pf3D7_12_v3:534912-535915
815,Pf3D7_12_v3:534912-535915
816,Pf3D7_12_v3:534912-535915
817,Pf3D7_12_v3:565966-566931
818,Pf3D7_12_v3:586809-587090
819,Pf3D7_12_v3:610271-610769
820,Pf3D7_12_v3:616782-617387
821,Pf3D7_12_v3:629009-629667
822,Pf3D7_12_v3:633892-634545
823,Pf3D7_12_v3:651398-651856
824,Pf3D7_12_v3:693067-693711
825,Pf3D7_12_v3:698771-699013
826,Pf3D7_12_v3:703895-704953
827,Pf3D7_12_v3:766654-774197
828,Pf3D7_12_v3:766654-774197
829,Pf3D7_12_v3:766654-774197
830,Pf3D7_12_v3:795157-795318
831,Pf3D7_12_v3:795157-795318
832,Pf3D7_12_v3:795157-795318
833,Pf3D7_12_v3:831252-832052
834,Pf3D7_12_v3:879630-881186
835,Pf3D7_12_v3:899198-901076
836,Pf3D7_12_v3:918722-919336
837,Pf3D7_12_v3:925375-926249
838,Pf3D7_12_v3:968980-970073
839,Pf3D7_12_v3:972710-973393
840,Pf3D7_12_v3:976820-977889
841,Pf3D7_12_v3:998353-999275
842,Pf3D7_12_v3:1010832-1011342
843,Pf3D7_12_v3:1010832-1011342
844,Pf3D7_12_v3:1010832-1011342
845,Pf3D7_12_v3:1059718-1061469
846,Pf3D7_12_v3:1092160-1092651
847,Pf3D7_12_v3:1140943-1141386
848,Pf3D7_12_v3:1218181-1218766
849,Pf3D7_12_v3:1299608-1300027
850,Pf3D7_12_v3:1306524-1306968
851,Pf3D7_12_v3:1359169-1359576
852,Pf3D7_12_v3:1403139-1404884
853,Pf3D7_12_v3:1458233-1459182
854,Pf3D7_12_v3:1462209-1462602
855,Pf3D7_12_v3:1506932-1508269
856,Pf3D7_12_v3:1572371-1573557
857,Pf3D7_12_v3:1615323-1616852
858,Pf3D7_12_v3:1694150-1703087
859,Pf3D7_12_v3:1694150-1703087
860,Pf3D7_12_v3:1694150-1703087
861,Pf3D7_12_v3:1704512-1712490
862,Pf3D7_12_v3:1704512-1712490
863,Pf3D7_12_v3:1704512-1712490
864,Pf3D7_12_v3:1719574-1727456
865,Pf3D7_12_v3:1719574-1727456
866,Pf3D7_12_v3:1719574-1727456
867,Pf3D7_12_v3:1735543-1743408
868,Pf3D7_12_v3:1735543-1743408
869,Pf3D7_12_v3:1735543-1743408
870,Pf3D7_12_v3:1790557-1790763
871,Pf3D7_12_v3:1790557-1790763
872,Pf3D7_12_v3:1790557-1790763
873,Pf3D7_12_v3:1803653-1804483
874,Pf3D7_12_v3:1808878-1809622
875,Pf3D7_12_v3:1816069-1816448
876,Pf3D7_12_v3:1825959-1826884
877,Pf3D7_12_v3:1829660-1831057
878,Pf3D7_12_v3:1893069-1893903
879,Pf3D7_12_v3:1920784-1921914
880,Pf3D7_12_v3:1931970-1932584
881,Pf3D7_12_v3:1941365-1942491
882,Pf3D7_12_v3:1955124-1956038
883,Pf3D7_12_v3:1973584-1974246
884,Pf3D7_12_v3:1979786-1980199
885,Pf3D7_12_v3:1979786-1980199
886,Pf3D7_12_v3:1979786-1980199
887,Pf3D7_12_v3:1983480-1984349
888,Pf3D7_12_v3:2002723-2004030
889,Pf3D7_12_v3:2016325-2016756
890,Pf3D7_12_v3:2044120-2044626
891,Pf3D7_12_v3:2070094-2071073
892,Pf3D7_12_v3:2075792-2076517
893,Pf3D7_12_v3:2128400-2128786
894,Pf3D7_12_v3:2168181-2169759
895,Pf3D7_12_v3:2168181-2169759
896,Pf3D7_12_v3:2168181-2169759
897,Pf3D7_12_v3:2171342-2172349
898,Pf3D7_12_v3:2171342-2172349
899,Pf3D7_12_v3:2171342-2172349
900,Pf3D7_12_v3:2180419-2182869
901,Pf3D7_12_v3:2180419-2182869
902,Pf3D7_12_v3:2180419-2182869
903,Pf3D7_12_v3:2207830-2209115
904,Pf3D7_12_v3:2207830-2209115
905,Pf3D7_12_v3:2207830-2209115
906,Pf3D7_12_v3:2238210-2239417
907,Pf3D7_12_v3:2238210-2239417
908,Pf3D7_12_v3:2238210-2239417
909,Pf3D7_12_v3:2241271-2248962
910,Pf3D7_12_v3:2241271-2248962
911,Pf3D7_12_v3:2241271-2248962
912,Pf3D7_13_v3:21364-28787
913,Pf3D7_13_v3:21364-28787
914,Pf3D7_13_v3:21364-28787
915,Pf3D7_13_v3:30605-31881
916,Pf3D7_13_v3:30605-31881
917,Pf3D7_13_v3:30605-31881
918,Pf3D7_13_v3:33959-44742
919,Pf3D7_13_v3:33959-44742
920,Pf3D7_13_v3:33959-44742
921,Pf3D7_13_v3:54067-55259
922,Pf3D7_13_v3:54067-55259
923,Pf3D7_13_v3:54067-55259
924,Pf3D7_13_v3:112792-113815
925,Pf3D7_13_v3:126611-127141
926,Pf3D7_13_v3:150783-151635
927,Pf3D7_13_v3:158144-158778
928,Pf3D7_13_v3:178783-179353
929,Pf3D7_13_v3:245199-246175
930,Pf3D7_13_v3:297178-298359
931,Pf3D7_13_v3:338189-338455
932,Pf3D7_13_v3:372260-372646
933,Pf3D7_13_v3:372260-372646
934,Pf3D7_13_v3:372260-372646
935,Pf3D7_13_v3:418820-420121
936,Pf3D7_13_v3:454061-454636
937,Pf3D7_13_v3:465091-466552
938,Pf3D7_13_v3:468232-468663
939,Pf3D7_13_v3:497534-498013
940,Pf3D7_13_v3:507900-509735
941,Pf3D7_13_v3:526863-527060
942,Pf3D7_13_v3:553752-554251
943,Pf3D7_13_v3:647986-650511
944,Pf3D7_13_v3:701047-703923
945,Pf3D7_13_v3:738480-738953
946,Pf3D7_13_v3:834180-835308
947,Pf3D7_13_v3:847090-848383
948,Pf3D7_13_v3:857147-857944
949,Pf3D7_13_v3:875265-875847
950,Pf3D7_13_v3:875265-875847
951,Pf3D7_13_v3:875265-875847
952,Pf3D7_13_v3:960166-960646
953,Pf3D7_13_v3:965486-966280
954,Pf3D7_13_v3:968110-968798
955,Pf3D7_13_v3:971847-973036
956,Pf3D7_13_v3:1021509-1022537
957,Pf3D7_13_v3:1034900-1035637
958,Pf3D7_13_v3:1047848-1049359
959,Pf3D7_13_v3:1067097-1067685
960,Pf3D7_13_v3:1068050-1068635
961,Pf3D7_13_v3:1087584-1089099
962,Pf3D7_13_v3:1159366-1159980
963,Pf3D7_13_v3:1184208-1185020
964,Pf3D7_13_v3:1196229-1197509
965,Pf3D7_13_v3:1214907-1215728
966,Pf3D7_13_v3:1274448-1275008
967,Pf3D7_13_v3:1275104-1275899
968,Pf3D7_13_v3:1279800-1281285
969,Pf3D7_13_v3:1324012-1324802
970,Pf3D7_13_v3:1325913-1327532
971,Pf3D7_13_v3:1368081-1368716
972,Pf3D7_13_v3:1379109-1379621
973,Pf3D7_13_v3:1413102-1413947
974,Pf3D7_13_v3:1419086-1420141
975,Pf3D7_13_v3:1477961-1480024
976,Pf3D7_13_v3:1480954-1481702
977,Pf3D7_13_v3:1482361-1482837
978,Pf3D7_13_v3:1545070-1545735
979,Pf3D7_13_v3:1583226-1584053
980,Pf3D7_13_v3:1585806-1586399
981,Pf3D7_13_v3:1587028-1587874
982,Pf3D7_13_v3:1597400-1597618
983,Pf3D7_13_v3:1621292-1622718
984,Pf3D7_13_v3:1624054-1624490
985,Pf3D7_13_v3:1633860-1634530
986,Pf3D7_13_v3:1649113-1650649
987,Pf3D7_13_v3:1653211-1654131
988,Pf3D7_13_v3:1677540-1677917
989,Pf3D7_13_v3:1677540-1677917
990,Pf3D7_13_v3:1677540-1677917
991,Pf3D7_13_v3:1696894-1698113
992,Pf3D7_13_v3:1699683-1700630
993,Pf3D7_13_v3:1823190-1824026
994,Pf3D7_13_v3:1843376-1844897
995,Pf3D7_13_v3:1849528-1850517
996,Pf3D7_13_v3:1895983-1896402
997,Pf3D7_13_v3:1897983-1899362
998,Pf3D7_13_v3:1950400-1951847
999,Pf3D7_13_v3:1965963-1966322
1000,Pf3D7_13_v3:2009477-2010281
1001,Pf3D7_13_v3:2009477-2010281
1002,Pf3D7_13_v3:2009477-2010281
1003,Pf3D7_13_v3:2040405-2041555
1004,Pf3D7_13_v3:2130531-2131065
1005,Pf3D7_13_v3:2146181-2147147
1006,Pf3D7_13_v3:2154162-2155217
1007,Pf3D7_13_v3:2169314-2170416
1008,Pf3D7_13_v3:2214445-2215085
1009,Pf3D7_13_v3:2214445-2215085
1010,Pf3D7_13_v3:2214445-2215085
1011,Pf3D7_13_v3:2228520-2229291
1012,Pf3D7_13_v3:2245189-2246512
1013,Pf3D7_13_v3:2263199-2264755
1014,Pf3D7_13_v3:2265817-2267148
1015,Pf3D7_13_v3:2284813-2285703
1016,Pf3D7_13_v3:2317002-2317844
1017,Pf3D7_13_v3:2326394-2326855
1018,Pf3D7_13_v3:2331074-2331529
1019,Pf3D7_13_v3:2482472-2483296
1020,Pf3D7_13_v3:2482472-2483296
1021,Pf3D7_13_v3:2482472-2483296
1022,Pf3D7_13_v3:2603463-2604972
1023,Pf3D7_13_v3:2609933-2610581
1024,Pf3D7_13_v3:2624553-2626098
1025,Pf3D7_13_v3:2632534-2633260
1026,Pf3D7_13_v3:2635213-2635488
1027,Pf3D7_13_v3:2636732-2637240
1028,Pf3D7_13_v3:2638091-2638543
1029,Pf3D7_13_v3:2661573-2662022
1030,Pf3D7_13_v3:2710406-2711718
1031,Pf3D7_13_v3:2725669-2725947
1032,Pf3D7_13_v3:2725669-2725947
1033,Pf3D7_13_v3:2725669-2725947
1034,Pf3D7_13_v3:2787972-2788913
1035,Pf3D7_13_v3:2808563-2809222
1036,Pf3D7_13_v3:2808563-2809222
1037,Pf3D7_13_v3:2808563-2809222
1038,Pf3D7_13_v3:2821078-2823292
1039,Pf3D7_13_v3:2821078-2823292
1040,Pf3D7_13_v3:2821078-2823292
1041,Pf3D7_13_v3:2824302-2825852
1042,Pf3D7_13_v3:2824302-2825852
1043,Pf3D7_13_v3:2824302-2825852
1044,Pf3D7_13_v3:2837053-2839058
1045,Pf3D7_13_v3:2837053-2839058
1046,Pf3D7_13_v3:2837053-2839058
1047,Pf3D7_13_v3:2850891-2853482
1048,Pf3D7_13_v3:2850891-2853482
1049,Pf3D7_13_v3:2850891-2853482
1050,Pf3D7_13_v3:2884786-2892340
1051,Pf3D7_13_v3:2884786-2892340
1052,Pf3D7_13_v3:2884786-2892340
1053,Pf3D7_14_v3:46833-47744
1054,Pf3D7_14_v3:53411-53734
1055,Pf3D7_14_v3:61364-62988
1056,Pf3D7_14_v3:71368-72690
1057,Pf3D7_14_v3:92264-93537
1058,Pf3D7_14_v3:145134-145649
1059,Pf3D7_14_v3:151765-152310
1060,Pf3D7_14_v3:170000-170893
1061,Pf3D7_14_v3:210300-210960
1062,Pf3D7_14_v3:244908-245492
1063,Pf3D7_14_v3:246380-247721
1064,Pf3D7_14_v3:268108-268692
1065,Pf3D7_14_v3:269881-270927
1066,Pf3D7_14_v3:283086-284435
1067,Pf3D7_14_v3:288297-289655
1068,Pf3D7_14_v3:312569-313296
1069,Pf3D7_14_v3:320274-320861
1070,Pf3D7_14_v3:323317-324172
1071,Pf3D7_14_v3:365509-367027
1072,Pf3D7_14_v3:423751-424250
1073,Pf3D7_14_v3:447923-449968
1074,Pf3D7_14_v3:491494-492221
1075,Pf3D7_14_v3:521209-522898
1076,Pf3D7_14_v3:532818-533289
1077,Pf3D7_14_v3:564024-565247
1078,Pf3D7_14_v3:570802-571461
1079,Pf3D7_14_v3:575496-577055
1080,Pf3D7_14_v3:599763-600680
1081,Pf3D7_14_v3:611865-612736
1082,Pf3D7_14_v3:642071-642735
1083,Pf3D7_14_v3:642071-642735
1084,Pf3D7_14_v3:642071-642735
1085,Pf3D7_14_v3:690451-691272
1086,Pf3D7_14_v3:875687-876385
1087,Pf3D7_14_v3:891140-891622
1088,Pf3D7_14_v3:891140-891622
1089,Pf3D7_14_v3:891140-891622
1090,Pf3D7_14_v3:893720-894862
1091,Pf3D7_14_v3:897980-899044
1092,Pf3D7_14_v3:973853-975543
1093,Pf3D7_14_v3:977908-979166
1094,Pf3D7_14_v3:983341-984561
1095,Pf3D7_14_v3:1016133-1016618
1096,Pf3D7_14_v3:1018745-1019260
1097,Pf3D7_14_v3:1050050-1050316
1098,Pf3D7_14_v3:1129470-1130771
1099,Pf3D7_14_v3:1181664-1182982
1100,Pf3D7_14_v3:1216653-1217171
1101,Pf3D7_14_v3:1290468-1291459
1102,Pf3D7_14_v3:1296173-1297211
1103,Pf3D7_14_v3:1298639-1298977
1104,Pf3D7_14_v3:1368815-1369796
1105,Pf3D7_14_v3:1407258-1407746
1106,Pf3D7_14_v3:1433738-1434310
1107,Pf3D7_14_v3:1500128-1500965
1108,Pf3D7_14_v3:1513938-1514961
1109,Pf3D7_14_v3:1530276-1530830
1110,Pf3D7_14_v3:1533329-1534947
1111,Pf3D7_14_v3:1613853-1615542
1112,Pf3D7_14_v3:1673386-1674069
1113,Pf3D7_14_v3:1678662-1679486
1114,Pf3D7_14_v3:1704594-1704797
1115,Pf3D7_14_v3:1776010-1776662
1116,Pf3D7_14_v3:1844041-1845617
1117,Pf3D7_14_v3:1867616-1868065
1118,Pf3D7_14_v3:1917232-1918010
1119,Pf3D7_14_v3:1924425-1926650
1120,Pf3D7_14_v3:1929931-1931379
1121,Pf3D7_14_v3:1965175-1965762
1122,Pf3D7_14_v3:2014670-2015055
1123,Pf3D7_14_v3:2113561-2114004
1124,Pf3D7_14_v3:2118947-2120280
1125,Pf3D7_14_v3:2151823-2153614
1126,Pf3D7_14_v3:2207027-2208320
1127,Pf3D7_14_v3:2221351-2221884
1128,Pf3D7_14_v3:2238394-2238882
1129,Pf3D7_14_v3:2255062-2256741
1130,Pf3D7_14_v3:2343640-2344218
1131,Pf3D7_14_v3:2390726-2390902
1132,Pf3D7_14_v3:2391118-2391601
1133,Pf3D7_14_v3:2410954-2412015
1134,Pf3D7_14_v3:2432177-2432746
1135,Pf3D7_14_v3:2459214-2459964
1136,Pf3D7_14_v3:2473758-2474204
1137,Pf3D7_14_v3:2475501-2476473
1138,Pf3D7_14_v3:2475501-2476473
1139,Pf3D7_14_v3:2475501-2476473
1140,Pf3D7_14_v3:2489698-2490249
1141,Pf3D7_14_v3:2492166-2492369
1142,Pf3D7_14_v3:2492166-2492369
1143,Pf3D7_14_v3:2492166-2492369
1144,Pf3D7_14_v3:2523919-2524140
1145,Pf3D7_14_v3:2583187-2583549
1146,Pf3D7_14_v3:2583187-2583549
1147,Pf3D7_14_v3:2583187-2583549
1148,Pf3D7_14_v3:2604381-2605411
1149,Pf3D7_14_v3:2646603-2647033
1150,Pf3D7_14_v3:2684141-2685534
1151,Pf3D7_14_v3:2714844-2717285
1152,Pf3D7_14_v3:2725225-2726281
1153,Pf3D7_14_v3:2825370-2826918
1154,Pf3D7_14_v3:2863914-2864531
1155,Pf3D7_14_v3:2879458-2879904
1156,Pf3D7_14_v3:2880157-2881012
1157,Pf3D7_14_v3:2880157-2881012
1158,Pf3D7_14_v3:2880157-2881012
1159,Pf3D7_14_v3:2941600-2943259
1160,Pf3D7_14_v3:3023228-3023726
1161,Pf3D7_14_v3:3085496-3086182
1162,Pf3D7_14_v3:3127677-3128119
1163,Pf3D7_14_v3:3147490-3148584
1164,Pf3D7_14_v3:3213581-3214617
1165,Pf3D7_14_v3:3257135-3257841
1166,Pf3D7_14_v3:3257135-3257841
1167,Pf3D7_14_v3:3257135-3257841
1168,Pf3D7_API_v3:1667-2239
1169,Pf3D7_API_v3:1667-2239
1170,Pf3D7_API_v3:1667-2239
1171,Pf3D7_API_v3:2467-3204
1172,Pf3D7_API_v3:2467-3204
1173,Pf3D7_API_v3:2467-3204
1174,Pf3D7_API_v3:3226-3498
1175,Pf3D7_API_v3:3226-3498
1176,Pf3D7_API_v3:3226-3498
1177,Pf3D7_API_v3:3507-4151
1178,Pf3D7_API_v3:3507-4151
1179,Pf3D7_API_v3:3507-4151
1180,Pf3D7_API_v3:4178-4567
1181,Pf3D7_API_v3:4178-4567
1182,Pf3D7_API_v3:4178-4567
1183,Pf3D7_API_v3:4581-4805
1184,Pf3D7_API_v3:4581-4805
1185,Pf3D7_API_v3:4581-4805
1186,Pf3D7_API_v3:4802-5158
1187,Pf3D7_API_v3:4802-5158
1188,Pf3D7_API_v3:4802-5158
1189,Pf3D7_API_v3:6072-6791
1190,Pf3D7_API_v3:6072-6791
1191,Pf3D7_API_v3:6072-6791
1192,Pf3D7_API_v3:6799-7074
1193,Pf3D7_API_v3:6799-7074
1194,Pf3D7_API_v3:6799-7074
1195,Pf3D7_API_v3:7147-7545
1196,Pf3D7_API_v3:7147-7545
1197,Pf3D7_API_v3:7147-7545
1198,Pf3D7_API_v3:7559-7927
1199,Pf3D7_API_v3:7559-7927
1200,Pf3D7_API_v3:7559-7927
1201,Pf3D7_API_v3:7943-8371
1202,Pf3D7_API_v3:7943-8371
1203,Pf3D7_API_v3:7943-8371
1204,Pf3D7_API_v3:8417-9649
1205,Pf3D7_API_v3:8417-9649
1206,Pf3D7_API_v3:8417-9649
1207,Pf3D7_API_v3:10223-10612
1208,Pf3D7_API_v3:10223-10612
1209,Pf3D7_API_v3:10223-10612
1210,Pf3D7_API_v3:10596-12899
1211,Pf3D7_API_v3:10596-12899
1212,Pf3D7_API_v3:10596-12899
1213,Pf3D7_API_v3:13005-13244
1214,Pf3D7_API_v3:13005-13244
1215,Pf3D7_API_v3:13005-13244
1216,Pf3D7_API_v3:13661-14344
1217,Pf3D7_API_v3:13661-14344
1218,Pf3D7_API_v3:13661-14344
1219,Pf3D7_API_v3:14357-17238
1220,Pf3D7_API_v3:14357-17238
1221,Pf3D7_API_v3:14357-17238
1222,Pf3D7_API_v3:17247-18974
1223,Pf3D7_API_v3:17247-18974
1224,Pf3D7_API_v3:17247-18974
1225,Pf3D7_API_v3:18977-22051
1226,Pf3D7_API_v3:18977-22051
1227,Pf3D7_API_v3:18977-22051
1228,Pf3D7_API_v3:22528-23940
1229,Pf3D7_API_v3:22528-23940
1230,Pf3D7_API_v3:22528-23940
